Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
2513,None,None,None,None,None,None,None,None,None,None,None,None
2514,None,None,None,None,None,None,None,None,None,None,None,None
2515,None,None,None,None,None,None,None,None,None,None,None,None
2516,None,None,None,None,None,None,None,None,None,None,None,None
2517,None,None,None,None,None,None,None,None,None,None,None,None
2518,[[25.0596203 86.130131 ]],[[25.0596203 86.130131 ]],None,None,None,None,None,None,None,None,None,None
2519,"[[25.0619138 86.1320737]
 [25.061479  86.133992 ]]",None,None,None,None,None,None,None,None,None,None,[[25.0618921 86.1331682]]
2520,[[25.0769485 86.1352686]],None,None,None,None,None,None,None,None,None,None,None
2521,[[25.0842631 86.1356208]],None,None,None,None,None,None,None,None,None,None,None
2522,None,None,None,None,None,None,None,None,None,None,None,None
2523,None,None,None,None,None,None,None,None,None,None,None,None
2524,[[25.1113347 86.133797 ]],None,None,None,None,None,None,None,None,None,None,None
2525,"[[25.1211242 86.1370456]
 [25.1270524 86.1319616]
 [25.1279808 86.136333 ]]",None,None,None,None,None,None,None,None,None,None,None
2526,None,None,None,None,None,None,None,None,None,None,None,None
2527,None,None,None,None,[[25.1450409 86.133763 ]],None,None,None,None,None,None,None
2528,None,None,None,None,None,None,None,None,None,"[[24.3671212 86.148466 ]
 [24.3671212 86.1484661]]",None,None
2529,None,None,None,None,None,None,None,None,None,None,None,None
2530,None,None,None,None,None,None,None,None,None,None,None,None
2531,None,None,None,None,None,None,None,None,None,None,None,None
2532,None,None,None,None,None,[[24.4010712 86.1421046]],None,None,None,None,None,None
2533,None,None,None,None,None,None,None,None,None,None,None,None
2534,[[24.4234775 86.1484662]],None,None,None,None,None,None,None,None,None,None,None
2535,None,None,None,None,None,None,None,None,None,None,None,[[24.4353765 86.1414402]]
2536,[[24.4425969 86.1434669]],None,None,None,None,None,None,None,[[24.4429043 86.1417658]],[[24.442913  86.1417226]],None,None
2537,None,None,None,None,None,None,None,None,None,None,None,None
2538,[[24.4625227 86.1449458]],None,None,None,None,None,None,None,None,None,None,None
2539,None,None,None,None,None,None,None,None,None,None,None,None
2540,[[24.4842416 86.1471939]],None,None,None,None,None,None,None,None,None,None,None
2541,None,None,None,None,None,[[24.4911099 86.1408534]],None,None,None,None,None,None
2542,"[[24.5044456 86.1477412]
 [24.50632   86.1408322]]",None,None,None,None,None,None,None,None,None,None,None
2543,None,None,None,None,None,None,None,None,None,[[24.5145294 86.141462 ]],None,[[24.5132883 86.1410233]]
2544,[[24.5229313 86.143353 ]],None,None,None,None,None,[[24.5256262 86.1421046]],None,None,"[[24.5215159 86.1473725]
 [24.5256262 86.1421046]]",None,None
2545,"[[24.5325766  86.1491606 ]
 [24.5321926  86.1494915 ]
 [24.5316833  86.14936275]]",None,None,None,None,None,None,None,None,None,None,[[24.5317503 86.1476173]]
2546,None,None,None,None,None,None,None,None,None,None,None,None
2547,None,None,None,None,None,None,None,None,None,None,None,None
2548,None,None,None,None,None,None,None,None,None,None,None,None
2549,None,None,None,None,None,None,None,None,None,None,None,None
2550,None,None,None,None,None,None,None,None,None,None,None,None
2551,None,None,None,None,None,None,None,None,None,None,None,None
2552,None,None,None,None,None,None,None,None,None,None,None,None
2553,[[24.6175117 86.1425525]],None,None,None,None,None,None,None,None,None,None,None
2554,None,None,None,None,None,None,None,None,None,None,None,None
2555,None,None,None,None,None,None,None,None,None,None,None,None
2556,None,None,None,None,None,None,None,None,None,None,None,None
2557,None,None,None,None,None,None,None,None,None,None,None,None
2558,None,None,None,None,None,None,None,None,None,None,None,None
2559,None,None,None,None,None,None,None,None,None,None,None,None
2560,None,None,None,None,None,None,None,None,None,None,None,None
2561,None,None,None,None,None,None,None,None,None,None,None,None
2562,None,None,None,None,None,None,None,None,None,None,None,None
2563,None,None,None,None,None,None,None,None,None,None,None,None
2564,None,None,None,None,None,None,None,None,None,None,None,None
2565,None,None,None,None,None,None,None,None,None,None,None,None
2566,[[24.74167648 86.1446376 ]],None,None,None,None,None,None,None,None,None,None,None
2567,"[[24.7556644 86.1411059]
 [24.7530539 86.1478862]
 [24.7525092 86.1452295]
 [24.7526107 86.144964 ]]",None,None,None,None,None,None,None,None,None,None,None
2568,[[24.767896 86.144321]],None,None,None,None,None,None,None,None,None,None,None
2569,[[24.7719906 86.1439755]],None,None,None,None,None,None,None,None,None,None,None
2570,None,None,None,None,None,None,None,None,None,None,None,None
2571,"[[24.7983985 86.1402476]
 [24.7945854 86.1465224]]",None,None,None,None,None,None,None,None,None,None,None
2572,None,None,None,None,None,None,None,None,None,None,None,None
2573,None,None,None,None,None,None,None,None,None,None,None,None
2574,None,None,None,None,None,None,None,None,None,None,None,None
2575,None,None,None,None,None,None,None,None,None,None,None,None
2576,None,None,None,None,None,None,None,None,None,None,None,None
2577,None,None,None,None,None,None,None,None,None,None,None,None
2578,None,None,None,None,None,None,None,None,None,None,None,None
2579,None,None,None,None,None,None,None,None,None,None,None,None
2580,None,None,None,None,None,None,None,None,None,None,None,None
2581,None,None,None,None,None,None,None,None,None,None,None,None
2582,[[24.9014566 86.1457934]],None,None,None,None,None,None,None,None,None,None,None
2583,[[24.917188  86.1492611]],None,None,None,None,None,None,None,None,None,None,None
2584,None,None,None,None,None,[[24.92899   86.1459661]],None,None,None,None,None,None
2585,[[24.9336315 86.1410016]],None,None,None,None,None,None,None,None,None,None,None
2586,"[[24.9490626 86.1495369]
 [24.9476085 86.1494324]
 [24.9475299 86.1473501]]",None,None,None,None,[[24.9466311 86.147169 ]],[[24.9476196 86.1465991]],None,[[24.94906  86.148982]],None,None,"[[24.9478704 86.1470175]
 [24.9493264 86.1492496]]"
2587,"[[24.9514462 86.1489638]
 [24.951441  86.1489198]
 [24.9508203 86.1487556]
 [24.9503698 86.144631 ]]",None,None,None,None,None,None,None,None,None,None,None
2588,None,None,None,None,None,None,None,None,None,None,None,None
2589,"[[24.9738222 86.1486526]
 [24.9748619 86.1459591]
 [24.9733119 86.1472911]]",None,None,None,None,None,None,None,None,None,None,None
2590,[[24.9802255 86.1498145]],None,None,None,None,None,None,None,None,None,None,None
2591,None,None,None,None,None,None,None,None,None,None,None,None
2592,None,None,None,None,None,None,None,None,None,None,None,None
2593,[[25.0105631 86.1405114]],None,None,None,None,None,None,None,None,None,None,None
2594,None,None,None,None,None,None,None,None,None,None,None,None
2595,"[[25.035408  86.1471939]
 [25.0321009 86.1484981]
 [25.0320822 86.1454834]]",None,None,None,None,None,None,None,None,[[25.035408  86.1471939]],None,None
2596,None,None,None,None,None,None,None,None,None,None,None,None
2597,"[[25.0575243 86.1434575]
 [25.058963  86.1421046]]",None,None,None,None,None,None,None,None,None,None,None
2598,"[[25.0640678 86.1462524]
 [25.0641978 86.1462292]
 [25.0641501 86.144623 ]
 [25.0628062 86.1409158]]",None,None,None,None,None,None,None,None,None,None,None
2599,None,None,None,None,None,None,None,None,None,None,None,None
2600,None,None,None,None,None,"[[25.0827796 86.1471939]
 [25.0872152 86.1435219]]",None,None,None,None,None,None
2601,None,None,None,None,None,None,None,None,None,None,None,None
2602,None,None,None,None,None,None,None,None,None,None,None,None
2603,"[[25.1166922 86.1484174]
 [25.1133871 86.1499649]]",None,None,None,None,[[25.1141667 86.1482215]],None,None,[[25.1145471 86.1480863]],None,None,None
2604,[[25.1217369 86.1409396]],None,None,None,[[25.12447 86.14516]],None,None,None,None,None,None,None
2605,"[[25.1391853 86.1404943]
 [25.1381776 86.1490429]
 [25.13937   86.1407033]]",None,None,None,None,None,None,None,None,None,None,None
2606,"[[25.1403316 86.1434697]
 [25.1403315 86.1433756]
 [25.1404188 86.1432473]]",None,None,None,None,None,[[25.141454  86.1406824]],None,None,None,None,None
2607,[[24.3667956 86.1511105]],None,None,None,None,[[24.3673142 86.1520731]],None,None,"[[24.3681884 86.1508513]
 [24.3681615 86.1509555]]","[[24.3681615 86.1509555]
 [24.3668039 86.150334 ]]",None,"[[24.3681978 86.1508768]
 [24.3679528 86.1513057]
 [24.3672657 86.1518233]]"
2608,None,None,None,None,None,None,None,None,None,"[[24.3732324 86.1533342]
 [24.3721851 86.1528159]]",None,[[24.3723944 86.1527756]]
2609,None,None,None,None,None,None,None,None,None,None,None,None
2610,None,None,None,None,None,None,None,None,None,None,None,None
2611,None,None,None,None,None,None,None,None,None,None,None,None
2612,None,None,None,None,None,None,None,None,None,None,None,None
2613,None,None,None,None,None,None,None,None,None,None,None,None
2614,None,None,None,None,None,None,None,None,None,None,None,None
2615,None,None,None,None,None,None,None,None,None,None,None,None
2616,None,None,None,None,None,None,None,None,None,None,None,None
2617,None,None,None,None,None,None,None,None,None,None,None,None
2618,[[24.47296   86.1585711]],None,None,None,None,None,None,None,None,None,None,None
2619,None,None,None,None,None,None,None,None,None,None,None,None
2620,"[[24.4929881 86.1589486]
 [24.4957993 86.155671 ]
 [24.4925037 86.1560771]]",None,None,None,None,None,None,None,None,None,None,None
2621,[[24.5049333 86.1596577]],None,None,None,None,None,None,None,None,None,None,None
2622,"[[24.5122193 86.1538465]
 [24.5118257 86.1544301]]",None,None,None,None,None,None,None,None,None,None,None
2623,None,None,None,None,None,None,None,None,None,None,None,None
2624,[[24.5318154 86.1522827]],None,None,None,None,None,None,None,None,None,None,None
2625,None,None,None,None,None,None,None,None,None,None,None,None
2626,None,None,None,None,None,None,None,None,None,None,None,None
2627,None,None,None,None,None,None,None,None,None,None,None,None
2628,[[24.5776448 86.1501121]],None,None,None,None,None,None,None,None,None,None,None
2629,None,None,None,None,None,None,None,None,None,None,None,None
2630,None,None,None,None,None,None,None,None,None,None,None,None
2631,None,None,None,None,None,None,None,None,None,None,None,None
2632,None,None,None,None,None,None,None,None,None,None,None,None
2633,None,None,None,None,None,None,None,None,None,None,None,None
2634,None,None,None,None,None,None,None,None,None,None,None,None
2635,None,None,None,None,None,None,None,None,None,None,None,None
2636,None,None,None,None,None,None,None,None,None,None,None,None
2637,None,None,None,None,None,None,None,None,None,None,None,None
2638,None,None,None,None,None,None,None,None,None,None,None,None
2639,None,None,None,None,None,None,None,None,None,None,None,None
2640,None,None,None,None,None,None,None,None,None,None,None,None
2641,None,None,None,None,None,None,None,None,None,None,None,None
2642,None,None,None,None,None,None,None,None,None,None,None,None
2643,[[24.7236484 86.1588814]],None,None,None,None,None,None,None,None,None,None,None
2644,None,None,None,None,None,None,None,None,None,None,None,None
2645,None,None,None,None,None,None,None,None,None,None,None,None
2646,None,None,None,None,None,None,None,None,None,None,None,None
2647,"[[24.7659842 86.157287 ]
 [24.7661817 86.1599149]]",None,None,None,None,None,None,None,None,None,None,None
2648,None,None,None,None,None,None,None,None,None,None,None,None
2649,None,None,None,None,None,None,None,None,None,None,None,None
2650,"[[24.7968293 86.1581161]
 [24.7968033 86.1541931]
 [24.795752  86.153801 ]
 [24.7956966 86.1544861]
 [24.7970252 86.1565775]]",None,None,None,None,None,None,None,None,"[[24.7960034 86.1540127]
 [24.7961434 86.1546195]]",None,None
2651,None,None,None,None,None,None,None,None,None,None,None,None
2652,None,None,None,None,None,None,None,None,None,None,None,None
2653,None,None,None,None,None,None,None,None,None,None,None,None
2654,None,None,None,None,None,None,None,None,None,None,None,None
2655,None,None,None,None,None,None,None,None,None,None,None,None
2656,None,None,None,None,None,None,None,None,None,None,None,None
2657,None,None,None,None,None,None,None,None,None,None,None,None
2658,None,None,None,None,None,None,None,None,None,None,None,None
2659,None,None,None,None,None,None,None,None,None,None,None,None
2660,None,None,None,None,None,None,None,None,None,None,None,None
2661,"[[24.9094924 86.1535694]
 [24.9092847 86.1534782]]",None,None,None,None,[[24.9027059 86.1560042]],None,None,None,None,None,None
2662,"[[24.9138797 86.1533383]
 [24.9111565 86.1522827]]",None,None,None,None,None,None,None,None,None,None,None
2663,"[[24.9284735 86.1528801]
 [24.9273051 86.153378 ]
 [24.9270097 86.1538213]]",None,None,None,None,None,None,None,None,None,None,None
2664,None,None,None,None,None,None,None,None,None,None,None,None
2665,"[[24.9480716 86.1523055]
 [24.94444   86.1509087]
 [24.9447167 86.1533508]]",None,None,None,None,None,None,None,None,"[[24.9480929 86.1520897]
 [24.949618  86.1502133]]",None,None
2666,None,None,None,None,None,None,None,None,None,None,None,None
2667,None,None,None,None,None,None,None,None,None,None,None,None
2668,"[[24.975175  86.1503541]
 [24.9758493 86.1573443]
 [24.9757555 86.157523 ]]",None,None,None,None,[[24.9720628 86.1566491]],None,None,None,None,None,None
2669,None,None,None,None,None,None,None,None,None,None,None,None
2670,None,None,None,None,None,None,None,None,None,None,None,None
2671,None,None,None,None,None,None,None,None,None,None,None,None
2672,None,None,None,None,None,None,None,None,None,None,None,None
2673,"[[25.0277689 86.1562764]
 [25.0238905 86.1573307]]",None,None,None,None,None,None,None,None,None,None,None
2674,"[[25.0322932 86.1554027]
 [25.0304157 86.1540195]
 [25.0306163 86.1551674]]",None,None,None,None,None,None,None,None,None,None,None
2675,[[25.0449126 86.1574041]],None,None,None,None,None,None,None,None,None,None,None
2676,None,None,None,None,None,None,None,None,None,None,None,None
2677,"[[25.0670001 86.1596249]
 [25.0671196 86.1596288]]",None,None,None,None,None,None,None,None,None,None,None
2678,None,None,None,None,None,None,None,None,None,None,None,None
2679,None,None,None,None,None,None,None,None,None,None,None,None
2680,None,None,None,None,None,None,None,None,None,None,None,None
2681,"[[25.1072527 86.1555906]
 [25.1043145 86.1569041]
 [25.1059365 86.1554629]]",[[25.1043145 86.1569041]],None,None,"[[25.1054353 86.1558159]
 [25.1054256 86.1558193]]",None,None,[[25.1059365 86.1554629]],[[25.1059365 86.1554629]],None,None,None
2682,"[[25.1176475 86.1539252]
 [25.1180297 86.158376 ]]",None,None,None,[[25.11114 86.1525 ]],None,[[25.1148751 86.15157  ]],None,None,None,None,None
2683,[[25.1208171 86.1595347]],None,None,None,None,None,None,None,None,None,None,None
2684,[[25.1375377 86.1500392]],None,None,None,None,None,None,None,None,None,None,None
2685,"[[25.1423958 86.1516375]
 [25.1448846 86.150962 ]
 [25.1452312 86.1513114]
 [25.1469432 86.1505398]]",None,None,None,None,None,None,None,None,None,None,None
2686,None,None,None,None,None,None,None,None,None,None,None,None
2687,None,None,None,None,None,None,None,None,None,None,None,None
2688,None,None,None,None,None,None,None,None,None,None,None,None
2689,"[[24.3980655 86.1699836]
 [24.3983723 86.168745 ]
 [24.3985064 86.1685851]
 [24.3959437 86.1672494]]",[[24.3959437 86.1672494]],None,None,None,None,None,None,[[24.3962885 86.1653611]],"[[24.3982636 86.1693568]
 [24.3980927 86.1690444]
 [24.397736  86.1678655]]",None,[[24.3972252 86.166214 ]]
2690,[[24.4006242 86.1640153]],None,None,None,None,None,None,None,[[24.4000319 86.1645618]],None,None,None
2691,"[[24.416571  86.1635661]
 [24.4163948 86.1622791]]",None,None,None,None,None,None,None,None,None,None,[[24.4173627 86.1601848]]
2692,[[24.4281178 86.1652584]],None,None,None,None,None,None,None,None,[[24.4254426 86.167546 ]],None,[[24.4254427 86.167546 ]]
2693,None,None,None,None,None,None,None,None,None,None,None,None
2694,None,None,None,None,None,None,None,None,None,None,None,None
2695,None,None,None,None,None,None,None,None,None,None,None,None
2696,None,None,None,None,None,None,None,None,None,None,None,None
2697,None,None,None,None,None,None,None,None,None,None,None,None
2698,None,None,None,None,None,None,None,None,None,None,None,None
2699,None,None,None,None,None,None,None,None,None,None,None,None
2700,[[24.5035718 86.1631022]],None,None,None,None,None,None,None,None,None,None,None
2701,None,None,None,None,None,None,None,None,None,None,None,None
2702,None,None,None,None,None,None,None,None,None,None,None,None
2703,None,None,None,None,None,None,None,None,None,None,None,None
2704,None,None,None,None,None,None,None,None,None,None,None,None
2705,None,None,None,None,None,None,None,None,None,None,None,None
2706,None,None,None,None,None,None,None,None,None,None,None,None
2707,[[24.5709479 86.1626826]],None,None,None,None,None,None,None,None,None,None,None
2708,None,None,None,None,None,None,None,None,None,None,None,None
2709,[[24.5991039 86.1612793]],None,None,None,None,None,None,None,None,None,None,None
2710,None,None,None,None,None,None,None,None,None,None,None,None
2711,None,None,None,None,None,None,None,None,None,None,None,None
2712,None,None,None,None,None,None,None,None,None,None,None,None
2713,None,None,None,None,None,None,None,None,None,None,None,None
2714,None,None,None,None,None,None,None,None,None,None,None,None
2715,None,None,None,None,None,None,None,None,None,None,None,None
2716,None,None,None,None,None,None,None,None,None,None,None,None
2717,None,None,None,None,None,None,None,None,None,None,None,None
2718,None,None,None,None,None,None,None,None,None,None,None,None
2719,[[24.6903399 86.1664601]],None,None,None,None,None,None,None,None,None,None,None
2720,None,None,None,None,None,None,None,None,None,None,None,None
2721,[[24.717235  86.1699524]],None,None,None,None,None,None,None,None,None,None,None
2722,[[24.7233023 86.1647507]],None,None,None,None,None,None,None,None,None,None,None
2723,"[[24.7366552 86.1634712]
 [24.73303   86.1628895]
 [24.732533  86.1629065]
 [24.7326446 86.1630152]]",None,None,None,None,None,None,None,"[[24.7328756 86.1624318]
 [24.7372093 86.1640145]]",None,None,None
2724,None,None,None,None,None,None,None,None,None,None,None,None
2725,None,None,None,None,None,None,None,None,None,None,None,[[24.7566768 86.1603192]]
2726,None,None,None,None,None,None,None,None,None,None,None,None
2727,None,None,None,None,None,None,None,None,None,None,None,None
2728,None,None,None,None,None,None,None,None,None,None,None,None
2729,None,None,None,None,None,[[24.7929152 86.1624587]],None,None,None,None,None,None
2730,[[24.804966  86.1617347]],None,None,None,None,None,None,None,None,None,None,None
2731,None,None,None,None,None,None,None,None,None,None,None,None
2732,None,None,None,None,None,None,None,None,None,None,None,None
2733,None,None,None,None,None,None,None,None,None,None,None,None
2734,None,None,None,None,None,None,None,None,None,None,None,None
2735,None,None,None,None,None,None,None,None,None,None,None,None
2736,None,None,None,None,None,None,None,None,None,None,None,None
2737,None,None,None,None,None,None,None,None,None,None,None,None
2738,None,None,None,None,None,None,None,None,None,None,None,None
2739,"[[24.8951018 86.1609797]
 [24.8967207 86.1624717]
 [24.8923258 86.1646091]]",None,None,None,None,None,None,None,None,None,None,None
2740,None,None,None,None,None,None,None,None,None,None,None,None
2741,[[24.9162604 86.1697758]],None,None,None,None,None,None,None,None,None,None,None
2742,"[[24.920157  86.165055 ]
 [24.9201822 86.1645692]
 [24.9226851 86.1665795]]",[[24.9201822 86.1645692]],None,None,None,[[24.9204606 86.1669926]],None,None,None,[[24.9200628 86.1653968]],None,None
2743,None,None,None,None,None,None,None,None,None,None,None,None
2744,None,None,None,None,None,None,None,None,None,None,None,None
2745,None,None,None,None,None,None,None,None,None,None,None,None
2746,"[[24.9615113 86.1690998]
 [24.9686492 86.1660702]
 [24.9691756 86.1655106]]",None,None,None,None,[[24.9605966 86.1699839]],None,None,None,[[24.9617514 86.1689425]],None,None
2747,None,None,None,None,None,None,None,None,None,None,None,None
2748,None,None,None,None,None,None,None,None,None,None,None,None
2749,None,None,None,None,None,None,None,None,None,None,None,None
2750,None,None,None,None,None,None,[[25.0060474 86.1684255]],None,None,[[25.0070264 86.1692922]],None,None
2751,None,None,None,None,None,None,None,None,None,None,None,None
2752,"[[25.0267709 86.1679491]
 [25.026773  86.1678945]]",[[25.026773  86.1678945]],None,None,None,None,None,None,None,None,None,None
2753,[[25.0300101 86.167546 ]],None,None,None,None,None,None,None,None,None,None,None
2754,None,None,None,None,None,None,None,None,None,None,None,None
2755,[[25.0596191 86.167546 ]],None,None,None,None,None,None,None,None,None,None,None
2756,"[[25.0684894 86.1663897]
 [25.0648599 86.1621113]]",None,None,None,None,[[25.0667421 86.1605962]],None,[[25.0680547 86.1657764]],None,None,None,None
2757,"[[25.076834   86.1686629 ]
 [25.0764112  86.16864305]
 [25.0798458  86.1656675 ]
 [25.0751774  86.1640014 ]]",None,None,None,None,[[25.0795212 86.1608956]],None,None,None,"[[25.076834  86.1686629]
 [25.0744264 86.1675173]]",None,None
2758,"[[25.0883708 86.1630946]
 [25.087726  86.164108 ]
 [25.0878099 86.1630194]
 [25.0842049 86.165519 ]]",None,None,None,None,None,None,None,None,None,None,None
2759,None,None,None,None,None,None,None,None,None,None,None,None
2760,None,None,None,None,None,None,None,None,None,None,None,None
2761,[[25.1187859 86.1695386]],None,None,None,None,None,None,None,None,None,None,None
2762,None,None,None,None,None,None,None,None,None,None,None,None
2763,None,None,None,None,None,None,None,None,None,None,None,None
2764,None,None,None,None,None,None,None,None,None,None,None,None
2765,None,None,None,None,None,None,None,None,None,None,None,None
2766,None,None,None,None,None,None,None,None,None,None,None,None
2767,None,None,None,None,None,None,None,None,None,None,None,[[24.3885267 86.1739042]]
2768,None,None,None,None,None,[[24.3982283 86.1712767]],None,None,[[24.3994542 86.1743713]],None,None,None
2769,[[24.40007305 86.1717886 ]],None,None,None,None,None,[[24.400859  86.1784516]],None,None,None,None,[[24.4002459 86.1784959]]
2770,None,None,None,None,None,None,None,None,None,None,None,[[24.4195576 86.1705692]]
2771,None,None,None,None,None,None,None,None,None,None,None,None
2772,None,None,None,None,None,None,None,None,None,None,None,None
2773,None,None,None,None,None,None,None,None,None,None,None,None
2774,None,None,None,None,None,None,None,None,None,None,None,None
2775,None,None,None,None,None,None,None,None,None,None,None,None
2776,None,None,None,None,None,None,None,None,None,None,None,None
2777,None,None,None,None,None,None,None,None,None,None,None,None
2778,None,None,None,None,None,None,None,None,None,None,None,None
2779,None,None,None,None,None,None,None,None,None,None,None,None
2780,None,None,None,None,None,None,None,None,None,None,None,None
2781,None,None,None,None,None,None,None,None,None,None,None,None
2782,None,None,None,None,None,None,None,None,None,None,None,None
2783,None,None,None,None,None,None,None,None,None,None,None,None
2784,None,None,None,None,None,None,None,None,None,None,None,None
2785,[[24.5635603 86.1764475]],None,None,None,None,None,None,None,None,None,None,None
2786,None,None,None,None,None,None,None,None,None,None,None,None
2787,None,None,None,None,None,None,None,None,None,None,None,None
2788,None,None,None,None,None,None,None,None,None,None,None,None
2789,None,None,None,None,None,None,None,None,None,None,None,None
2790,None,None,None,None,None,None,None,None,None,None,None,None
2791,None,None,None,None,None,None,None,None,None,None,None,None
2792,None,None,None,None,None,None,None,None,None,None,None,None
2793,None,None,None,None,None,None,None,None,None,None,None,None
2794,None,None,None,None,None,None,None,None,None,None,None,None
2795,None,None,None,None,None,None,None,None,None,None,None,None
2796,None,None,None,None,None,None,None,None,None,None,None,None
2797,None,None,None,None,None,None,None,None,None,None,None,None
2798,None,None,None,None,None,None,None,None,None,None,None,None
2799,None,None,None,None,None,None,None,None,None,None,None,None
2800,None,None,None,None,None,None,None,None,None,None,None,None
2801,None,None,None,None,None,None,None,None,None,None,None,None
2802,None,None,None,None,None,None,None,None,None,None,None,None
2803,None,None,None,None,None,None,None,None,None,None,None,None
2804,None,None,None,None,None,None,None,None,None,None,None,None
2805,[[24.762119  86.1794122]],[[24.762119  86.1794122]],None,None,None,None,None,None,None,None,None,None
2806,None,None,None,None,None,None,None,None,None,None,None,None
2807,None,None,None,None,None,None,None,None,None,None,None,None
2808,None,None,None,None,None,None,None,None,None,None,None,None
2809,None,None,None,None,None,None,None,None,None,None,None,None
2810,None,None,None,None,None,None,None,None,None,None,None,None
2811,None,None,None,None,None,None,None,None,None,None,None,None
2812,None,None,None,None,None,None,None,None,None,None,None,None
2813,None,None,None,None,None,None,None,None,None,None,None,None
2814,None,None,None,None,None,None,None,None,None,None,None,None
2815,None,None,None,None,None,None,None,None,None,None,None,None
2816,None,None,None,None,None,None,None,None,None,None,None,None
2817,[[24.8848081 86.1765945]],None,None,None,None,None,None,None,None,[[24.888936 86.172891]],None,None
2818,"[[24.8940557 86.174771 ]
 [24.8947105 86.1762202]
 [24.8948894 86.1782833]]",None,None,None,None,None,None,None,None,None,None,None
2819,[[24.9002423 86.1775129]],[[24.9002423 86.1775129]],None,None,None,None,[[24.907951 86.171125]],None,None,None,None,None
2820,[[24.9162177 86.1703644]],None,None,None,None,[[24.9157011 86.171099 ]],None,None,None,None,None,None
2821,None,None,None,None,None,None,None,None,None,None,None,None
2822,"[[24.9379857 86.1737145]
 [24.9393556 86.174548 ]
 [24.9385426 86.1750509]
 [24.9369523 86.1764475]
 [24.9341365 86.1787909]
 [24.9346317 86.1791936]
 [24.9345715 86.1792686]]",[[24.9341365 86.1787909]],None,None,None,None,None,None,None,None,None,None
2823,None,None,None,None,None,None,None,None,None,None,None,None
2824,None,None,None,None,None,None,None,None,None,None,None,None
2825,None,None,None,None,None,None,None,None,None,None,None,None
2826,None,None,None,None,None,None,None,None,None,None,None,None
2827,None,None,None,None,None,None,None,None,None,None,None,None
2828,None,None,None,None,None,None,None,None,None,None,None,None
2829,"[[25.008737  86.1718158]
 [25.0087987 86.1716167]
 [25.0098682 86.1754318]
 [25.0099333 86.1759998]]",None,None,None,None,None,None,None,None,None,None,None
2830,[[25.0195743 86.1724995]],None,None,None,None,None,None,None,None,None,None,None
2831,"[[25.0203076 86.1734602]
 [25.0202947 86.1734954]
 [25.0258993 86.1753099]]",None,None,None,None,None,None,None,None,None,None,None
2832,None,None,None,None,None,None,None,None,None,None,None,None
2833,[[25.0463704 86.1736734]],None,None,None,None,None,None,None,None,None,None,None
2834,None,None,None,None,None,None,None,None,None,None,None,None
2835,"[[25.0694463 86.1737651]
 [25.0671522 86.1705448]
 [25.067069  86.1706278]
 [25.0670532 86.1706742]
 [25.0697622 86.1736468]]",None,None,None,None,None,None,None,None,None,None,None
2836,"[[25.0701114 86.1720871]
 [25.0740675 86.1715476]
 [25.0742348 86.1721635]
 [25.0727595 86.1708137]
 [25.0723399 86.1719986]
 [25.072495  86.1729544]
 [25.0720841 86.1726944]
 [25.0720838 86.1726942]
 [25.0703158 86.1719557]
 [25.0709711 86.1740451]
 [25.0709159 86.1740649]]",None,None,None,None,[[25.070904  86.1734228]],None,None,None,"[[25.072578  86.172558 ]
 [25.0725248 86.1725719]]",None,"[[25.0741659 86.1706742]
 [25.0724887 86.1725276]
 [25.0722342 86.1724851]]"
2837,"[[25.0865278 86.1712305]
 [25.0841253 86.1771528]
 [25.0835    86.1768436]]",None,None,None,None,None,None,None,None,None,None,None
2838,"[[25.0954078 86.177719 ]
 [25.0962454 86.1791996]]",None,None,None,None,None,None,None,None,[[25.0969859 86.1771708]],None,None
2839,None,None,None,None,None,None,None,None,None,None,None,None
2840,"[[25.1130362 86.1773586]
 [25.1180534 86.1702675]]",None,None,None,None,None,None,None,None,None,None,None
2841,"[[25.1296978 86.1701304]
 [25.1296905 86.1701207]
 [25.1252812 86.1742939]
 [25.1233145 86.1772936]]",None,None,None,None,None,None,None,None,None,None,None
2842,None,None,None,None,None,None,None,None,None,None,None,None
2843,None,None,None,None,None,None,None,None,None,None,None,None
2844,None,None,None,None,None,None,None,None,None,None,None,None
2845,None,None,None,None,None,None,None,None,None,None,None,None
2846,None,None,None,None,None,None,None,None,None,None,None,None
2847,None,None,None,None,None,None,None,None,None,None,None,None
2848,None,None,None,None,None,None,None,None,None,None,None,None
2849,None,None,None,None,None,None,None,None,None,None,None,None
2850,None,None,None,None,None,None,None,None,None,None,None,None
2851,None,None,None,None,None,None,None,None,None,None,None,None
2852,[[24.4436223 86.1828047]],None,None,None,None,None,None,None,None,None,None,None
2853,None,None,None,None,None,None,None,None,None,None,None,None
2854,[[24.4696127 86.1892613]],None,None,None,None,None,None,None,None,None,None,None
2855,None,None,None,None,None,None,None,None,None,None,None,None
2856,None,None,None,None,None,None,None,None,None,None,None,None
2857,None,None,None,None,None,None,None,None,None,None,None,None
2858,[[24.5030627 86.1878899]],None,None,None,None,None,None,None,None,None,None,None
2859,"[[24.5190932 86.1803524]
 [24.5156475 86.189785 ]]",[[24.5156475 86.189785 ]],None,None,None,None,None,None,None,None,None,None
2860,None,None,None,None,None,None,None,None,None,None,None,None
2861,None,None,None,None,None,None,None,None,None,None,None,None
2862,None,None,None,None,None,None,None,None,None,None,None,None
