Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
3898,None,None,None,None,None,None,None,None,None,None,None,None
3899,None,None,None,None,None,None,None,None,None,None,None,None
3900,None,None,None,None,None,None,None,None,None,None,None,None
3901,"[[25.5311123 90.1057991]
 [25.5327318 90.1057005]]",None,None,None,None,None,None,None,None,None,None,None
3902,None,None,None,None,None,None,None,None,None,None,None,None
3903,[[25.5565212 90.1032761]],None,None,None,None,None,None,None,None,None,None,None
3904,[[25.5679406 90.1031049]],None,None,None,None,None,None,None,None,None,None,None
3905,None,None,None,None,None,None,None,None,None,None,None,None
3906,None,None,None,None,None,None,None,None,None,None,None,None
3907,None,None,None,None,None,None,None,None,None,None,None,None
3908,None,None,None,None,None,None,None,None,None,None,None,None
3909,[[25.6124964 90.1029308]],None,None,None,None,None,None,None,None,None,None,None
3910,None,None,None,None,None,None,None,None,None,None,None,None
3911,None,None,None,None,None,None,None,None,None,None,None,None
3912,None,None,None,None,None,None,None,None,None,None,None,None
3913,None,None,None,None,None,None,None,None,None,None,None,None
3914,None,None,None,None,None,None,None,None,None,None,None,None
3915,None,None,None,None,None,None,None,None,None,None,None,None
3916,None,None,None,None,None,None,None,None,None,None,None,None
3917,None,None,None,None,None,None,None,None,None,None,None,None
3918,None,None,None,None,None,None,None,None,None,None,None,None
3919,None,None,None,None,None,None,None,None,None,None,None,None
3920,None,None,None,None,None,None,None,None,None,None,None,None
3921,None,None,None,None,None,None,None,None,None,None,None,None
3922,None,None,None,None,None,None,None,None,None,None,None,None
3923,None,None,None,None,None,None,None,None,None,None,None,None
3924,None,None,None,None,None,[[25.76485385 90.10020455]],None,None,None,None,None,None
3925,None,None,None,None,None,None,None,None,None,None,None,None
3926,None,None,None,None,None,None,None,None,None,None,None,None
3927,None,None,None,None,None,None,None,None,None,None,None,None
3928,[[25.8094798 90.1072267]],None,None,None,None,None,None,None,None,None,None,None
3929,None,None,None,None,None,None,None,None,None,None,None,None
3930,None,None,None,None,None,None,None,None,None,None,None,None
3931,[[25.8371765 90.1039629]],None,None,None,None,None,None,None,None,None,None,None
3932,None,None,None,None,None,None,None,None,None,None,None,None
3933,None,None,None,None,None,None,None,None,None,None,None,None
3934,None,None,None,None,None,None,None,None,None,None,None,None
3935,[[25.8792125 90.1042125]],None,None,None,None,None,None,None,None,None,None,None
3936,None,None,None,None,None,None,None,None,None,None,None,None
3937,None,None,None,None,None,None,None,None,None,None,None,None
3938,None,None,None,None,None,None,None,None,None,None,None,None
3939,None,None,None,None,None,None,None,None,None,None,None,None
3940,[[25.9231184 90.1006811]],None,None,None,None,None,None,None,None,None,None,None
3941,None,None,None,None,None,None,None,None,None,None,None,None
3942,None,None,None,None,None,None,None,None,None,None,None,None
3943,"[[25.9510381 90.1022398]
 [25.9511563 90.1011344]
 [25.9515856 90.1052784]
 [25.952846  90.101873 ]
 [25.9558248 90.1008484]
 [25.9552642 90.101257 ]
 [25.9551164 90.1014659]]",None,None,None,None,None,None,None,None,None,None,None
3944,None,None,None,None,None,None,None,None,None,[[25.9656942 90.1004696]],None,None
3945,None,None,None,None,None,None,None,None,None,None,None,None
3946,None,None,None,None,None,None,None,None,None,None,None,None
3947,None,None,None,None,None,None,None,None,None,None,None,None
3948,None,None,None,None,None,None,None,None,None,None,None,None
3949,None,None,None,None,None,None,None,None,None,None,None,None
3950,None,None,None,None,None,None,None,None,None,None,None,None
3951,None,None,None,None,None,None,None,None,None,None,None,None
3952,None,None,None,None,None,None,None,None,None,None,None,None
3953,None,None,None,None,None,None,None,None,None,None,None,None
3954,None,None,None,None,None,None,None,None,None,None,None,None
3955,None,None,None,None,None,None,None,None,None,None,None,None
3956,None,None,None,None,None,None,None,None,None,None,None,None
3957,None,None,None,None,None,None,None,None,None,None,None,None
3958,None,None,None,None,None,None,None,None,None,None,None,None
3959,"[[26.1152208 90.1097315]
 [26.1117935 90.1057528]]",None,None,None,None,None,None,None,None,None,None,None
3960,None,None,None,None,None,None,None,None,None,None,None,None
3961,None,None,None,None,None,None,None,None,None,None,None,None
3962,[[26.1480801 90.1041135]],None,None,None,None,None,None,None,None,None,None,None
3963,None,None,None,None,None,None,None,None,None,None,None,None
3964,[[26.1638072 90.1030746]],None,None,None,None,None,None,None,None,None,None,None
3965,"[[26.1773426 90.1034277]
 [26.1743803 90.1004947]]",[[26.1773426 90.1034277]],None,None,None,None,None,None,None,None,None,None
3966,[[26.1822883 90.1095533]],None,None,None,None,None,None,None,None,None,None,None
3967,[[26.19129  90.106809]],None,None,None,None,None,None,None,None,None,None,None
3968,None,None,None,None,None,None,None,None,None,None,None,None
3969,None,None,None,None,None,None,None,None,None,None,None,None
3970,None,None,None,None,None,None,None,None,None,None,None,None
3971,None,None,None,None,None,None,None,None,None,None,None,None
3972,None,None,None,None,None,None,None,None,None,None,None,None
3973,None,None,None,None,None,None,None,None,None,None,None,None
3974,None,None,None,None,None,None,None,None,None,None,None,None
3975,[[26.274713  90.1097315]],None,None,None,None,None,None,None,None,None,None,None
3976,None,None,None,None,None,None,None,None,None,None,None,None
3977,None,None,None,None,None,None,None,None,None,None,None,None
3978,None,None,None,None,None,None,None,None,None,None,None,None
3979,[[26.3100468 90.1047064]],None,None,None,None,None,None,None,None,None,None,None
3980,[[26.3291241 90.1093577]],None,None,None,None,None,None,None,None,None,None,None
3981,"[[26.3367778 90.1040452]
 [26.3366179 90.1039157]
 [26.3371416 90.1074872]
 [26.3366576 90.1075599]
 [26.3381711 90.1095381]
 [26.3363613 90.1073805]
 [26.3354223 90.1084042]]",None,None,None,[[26.3344062 90.1096371]],"[[26.3323273 90.1074902]
 [26.3326972 90.1092594]
 [26.3386523 90.1072981]
 [26.3386422 90.1074822]
 [26.3353769 90.105208 ]]",None,None,None,"[[26.3306287 90.1097238]
 [26.3337288 90.1063305]
 [26.3338012 90.1062473]
 [26.3339686 90.10642  ]]",None,None
3982,"[[26.3449865 90.1032445]
 [26.341095  90.107562 ]]",None,None,None,None,None,None,None,None,None,None,None
3983,[[26.3585175 90.1085319]],None,None,None,None,None,None,None,None,None,None,None
3984,[[26.3603285 90.102718 ]],None,None,None,None,None,None,None,None,None,None,None
3985,[[26.3762045 90.1028761]],None,None,None,None,None,None,None,None,None,None,None
3986,None,None,None,None,None,None,None,None,None,None,None,None
3987,None,None,None,None,None,None,None,None,None,None,None,None
3988,None,None,None,None,None,None,None,None,None,None,None,None
3989,None,None,None,None,None,None,None,None,None,None,None,None
3990,None,None,None,None,None,None,None,None,None,None,None,None
3991,None,None,None,None,None,None,None,None,None,None,None,None
3992,None,None,None,None,None,None,None,None,None,None,None,None
3993,None,None,None,None,None,None,None,None,None,None,None,None
3994,None,None,None,None,None,None,None,None,None,None,None,None
3995,None,None,None,None,None,None,None,[[25.5259957 90.1163652]],None,None,None,None
3996,None,None,None,None,None,None,None,None,None,None,None,None
3997,None,None,None,None,None,None,None,None,None,None,None,None
3998,None,None,None,None,None,None,None,None,None,None,None,None
3999,None,None,None,None,None,None,None,None,None,None,None,None
4000,None,None,None,None,None,None,None,None,None,None,None,None
4001,None,None,None,None,None,None,None,None,None,None,None,None
4002,None,None,None,None,None,None,None,None,None,None,None,None
4003,None,None,None,None,None,None,None,None,None,None,None,None
4004,[[25.6154304 90.1120696]],None,None,None,None,None,None,None,None,None,None,None
4005,None,None,None,None,None,None,None,None,None,None,None,None
4006,None,None,None,None,None,None,None,None,None,None,None,None
4007,None,None,None,None,None,None,None,None,None,None,None,None
4008,None,None,None,None,None,None,None,None,None,None,None,None
4009,None,None,None,None,None,None,None,None,None,None,None,None
4010,None,None,None,None,None,None,None,None,None,None,None,None
4011,None,None,None,None,None,None,None,None,None,None,None,None
4012,None,None,None,None,None,None,None,None,None,None,None,None
4013,None,None,None,None,None,None,None,None,None,None,None,None
4014,None,None,None,None,None,None,None,None,None,None,None,None
4015,None,None,None,None,None,None,None,None,None,None,None,None
4016,None,None,None,None,None,None,None,None,None,None,None,None
4017,None,None,None,None,None,None,None,None,None,None,None,None
4018,None,None,None,None,None,None,None,None,None,None,None,None
4019,None,None,None,None,None,None,None,None,None,None,None,None
4020,None,None,None,None,None,None,None,None,None,None,None,None
4021,None,None,None,None,None,None,None,None,None,None,None,None
4022,None,None,None,None,None,None,None,None,None,None,None,None
4023,None,None,None,None,None,None,None,None,None,None,None,None
4024,None,None,None,None,None,None,None,None,None,None,None,None
4025,"[[25.8217208 90.1176037]
 [25.8216259 90.1178269]]",None,None,None,None,None,None,None,None,None,None,None
4026,None,None,None,None,None,None,None,None,None,None,None,None
4027,None,None,None,None,None,None,None,None,None,None,None,None
4028,None,None,None,None,None,None,None,None,None,None,None,None
4029,None,None,None,None,None,None,None,None,None,None,None,None
4030,None,None,None,None,None,None,None,None,None,None,None,None
4031,"[[25.881145  90.1180799]
 [25.8829786 90.1113794]]",None,None,None,None,None,None,None,None,None,None,None
4032,None,None,None,None,None,None,None,None,None,None,None,None
4033,[[25.9089214 90.1118235]],None,None,None,None,None,None,None,None,None,None,None
4034,[[25.9143996 90.1139423]],None,None,None,None,None,None,None,None,None,None,None
4035,[[25.9251378 90.1109518]],None,None,None,None,None,None,None,None,None,None,None
4036,[[25.930598  90.1131353]],None,None,None,None,[[25.9362625 90.117359 ]],None,None,None,None,None,None
4037,None,None,None,None,None,None,None,None,None,None,None,None
4038,None,None,None,None,None,None,None,None,None,None,None,None
4039,"[[25.9611954 90.1170456]
 [25.9665173 90.1102716]
 [25.9668742 90.1166238]]",[[25.9668742 90.1166238]],None,None,None,None,None,None,None,None,None,None
4040,"[[25.9781386 90.1189788]
 [25.9760529 90.1168343]]",None,None,None,None,None,None,None,None,None,None,None
4041,None,None,None,None,None,None,None,None,None,None,None,None
4042,None,None,None,None,None,None,None,None,None,None,None,None
4043,[[26.0090561 90.1104366]],None,None,None,None,None,None,None,None,None,None,None
4044,None,None,None,None,None,None,None,None,None,None,None,None
4045,None,None,None,None,None,None,None,None,None,None,None,None
4046,None,None,None,None,None,None,None,None,None,None,None,None
4047,None,None,None,None,None,None,None,None,None,None,None,None
4048,None,None,None,None,None,None,None,None,None,None,None,None
4049,None,None,None,None,None,None,None,None,None,None,None,None
4050,None,None,None,None,None,None,None,None,None,None,None,None
4051,None,None,None,None,None,None,None,None,None,None,None,None
4052,None,None,None,None,None,None,None,None,None,None,None,None
4053,None,None,None,None,None,None,None,None,None,None,None,None
4054,None,None,None,None,None,None,None,None,None,None,None,None
4055,[[26.1271238 90.1199776]],None,None,None,None,[[26.12462405 90.11216745]],None,None,None,None,None,None
4056,[[26.1336527 90.1151684]],None,None,None,None,None,None,None,None,None,None,None
4057,None,None,None,None,None,None,None,None,None,None,None,None
4058,[[26.1565731 90.1190848]],[[26.1565731 90.1190848]],None,None,None,None,None,None,None,None,None,None
4059,None,None,None,None,None,None,None,None,None,None,None,None
4060,None,None,None,None,None,None,None,None,None,None,None,None
4061,"[[26.1836033 90.1115132]
 [26.1802822 90.1170526]]",None,None,None,None,None,None,None,None,None,None,None
4062,[[26.1950581 90.1143681]],[[26.1950581 90.1143681]],None,None,None,None,None,None,None,None,None,None
4063,None,None,None,None,None,None,None,None,None,None,None,None
4064,None,None,None,None,None,None,None,None,None,None,None,None
4065,None,None,None,None,None,None,None,None,None,None,None,None
4066,None,None,None,None,None,None,None,None,None,None,None,None
4067,"[[26.2483849 90.1143818]
 [26.2478177 90.1193553]
 [26.2478295 90.1193358]]",None,None,None,None,None,None,None,None,None,None,None
4068,"[[26.2587114 90.1144605]
 [26.2567947 90.1198357]]",None,None,None,None,None,None,None,None,None,None,None
4069,[[26.2670165 90.1121881]],None,None,None,None,None,None,None,None,None,None,None
4070,None,None,None,None,None,None,None,None,None,None,None,None
4071,None,None,None,None,None,None,None,None,None,None,None,None
4072,None,None,None,None,None,None,None,None,None,None,None,None
4073,None,None,None,None,None,None,None,None,None,None,None,None
4074,None,None,None,None,None,None,None,None,None,None,None,None
4075,"[[26.3231032 90.1109868]
 [26.3232219 90.1112265]
 [26.3287782 90.1106592]]",None,None,None,None,None,None,None,None,None,None,None
4076,"[[26.3378306 90.1109633]
 [26.3379328 90.1110569]
 [26.3378844 90.1111742]
 [26.3377495 90.1111162]
 [26.339772  90.1138772]
 [26.3352613 90.1150688]
 [26.3312807 90.1105221]
 [26.331977  90.112028 ]
 [26.3320028 90.1199383]
 [26.3318105 90.1180534]
 [26.3337747 90.1145591]]",[[26.3318105 90.1180534]],None,None,None,[[26.3340807 90.110623 ]],[[26.331599  90.1105124]],None,None,None,None,None
4077,[[26.3459341 90.1190485]],None,None,None,None,None,None,None,None,None,None,None
4078,[[26.3519718 90.1192785]],None,None,None,None,None,None,None,None,None,None,None
4079,None,None,None,None,None,None,None,None,None,None,None,None
4080,"[[26.3717362 90.117611 ]
 [26.3718003 90.1176192]]",None,None,None,None,None,None,None,None,None,None,None
4081,[[26.3804802 90.1133659]],None,None,None,None,None,None,None,None,None,None,None
4082,None,None,None,None,None,None,None,None,None,None,None,None
4083,[[26.4077117 90.1104909]],[[26.4077117 90.1104909]],None,None,None,None,None,None,None,[[26.4011348 90.1180786]],None,None
4084,None,None,None,None,None,None,None,None,None,None,None,None
4085,None,None,None,None,None,None,None,None,None,None,None,None
4086,None,None,None,None,None,None,None,None,None,None,None,None
4087,None,None,None,None,None,None,None,None,None,None,None,None
4088,None,None,None,None,None,None,None,None,None,None,None,None
4089,None,None,None,None,None,None,None,None,None,None,None,None
4090,None,None,None,None,None,None,None,None,None,None,None,None
4091,None,None,None,None,None,None,None,None,None,None,None,None
4092,None,None,None,None,None,None,None,None,None,None,None,None
4093,None,None,None,None,None,None,None,None,None,None,None,None
4094,None,None,None,None,None,None,None,None,None,None,None,None
4095,None,None,None,None,None,None,None,None,None,None,None,None
4096,None,None,None,None,None,None,None,None,None,None,None,None
4097,None,None,None,None,None,None,None,None,None,None,None,None
4098,[[25.6017115 90.1248478]],None,None,None,None,None,None,None,None,[[25.6032665 90.1253235]],None,None
4099,None,None,None,None,None,None,None,None,None,None,None,None
4100,None,None,None,None,None,None,None,None,None,None,None,None
4101,None,None,None,None,None,None,None,None,None,None,None,None
4102,None,None,None,None,None,None,None,None,None,None,None,None
4103,None,None,None,None,None,None,None,None,None,None,None,None
4104,None,None,None,None,None,None,None,None,None,None,None,None
4105,None,None,None,None,None,None,None,None,None,None,None,None
4106,None,None,None,None,None,None,None,None,None,None,None,None
4107,[[25.6937639 90.1260838]],None,None,None,None,None,None,None,None,None,None,None
4108,None,None,None,None,None,None,None,None,None,None,None,None
4109,[[25.7149122 90.1288446]],None,None,None,None,None,None,None,None,None,None,None
4110,None,None,None,None,None,None,None,None,None,None,None,None
4111,None,None,None,None,None,None,None,None,None,None,None,None
4112,None,None,None,None,None,None,None,None,None,None,None,None
4113,None,None,None,None,None,None,None,None,None,None,None,None
4114,None,None,None,None,None,None,None,None,None,None,None,None
4115,None,None,None,None,None,None,None,None,None,None,None,None
4116,None,None,None,None,None,None,None,None,None,None,None,None
4117,None,None,None,None,None,None,None,None,None,None,None,None
4118,None,None,None,None,None,None,None,None,None,None,None,None
4119,[[25.8114291 90.1240889]],None,None,None,None,None,None,None,None,None,None,None
4120,[[25.8269871 90.12036  ]],None,None,None,None,None,None,None,None,None,None,None
4121,None,None,None,None,None,None,None,None,None,None,None,None
4122,None,None,None,None,None,None,None,None,None,None,None,None
4123,None,None,None,None,None,None,None,None,None,None,None,None
4124,None,None,None,None,None,None,None,None,None,None,None,None
4125,None,None,None,None,None,None,None,None,None,None,None,None
4126,None,None,None,None,None,None,None,None,None,None,None,None
4127,None,None,None,None,None,None,None,None,None,None,None,None
4128,None,None,None,None,None,None,None,None,None,None,None,None
4129,None,None,None,None,None,None,None,None,None,None,None,None
4130,None,None,None,None,None,None,None,None,None,None,None,None
4131,[[25.9384722 90.126246 ]],None,None,None,None,None,None,None,None,None,None,None
4132,None,None,None,None,None,None,None,None,None,None,None,None
4133,None,None,None,None,None,None,None,None,None,None,None,None
4134,"[[25.9608472 90.1220157]
 [25.9611212 90.1281654]]",[[25.9608472 90.1220157]],None,None,None,None,None,None,None,None,None,None
4135,"[[25.9789024 90.1280078]
 [25.9796728 90.1264212]
 [25.9783795 90.125292 ]
 [25.9788487 90.12776  ]]",[[25.9783795 90.125292 ]],None,None,None,[[25.97818488 90.1207186 ]],None,None,None,None,None,None
4136,"[[25.983268  90.124827 ]
 [25.9838533 90.1248676]
 [25.9840758 90.1252243]
 [25.9852965 90.1268856]
 [25.9823759 90.1293103]
 [25.9870926 90.1298776]]",None,None,None,None,None,None,None,None,"[[25.9833163 90.1256431]
 [25.9854293 90.1253286]]",None,"[[25.9838347 90.1253728]
 [25.9851781 90.1237623]]"
4137,None,None,None,None,None,None,None,None,None,None,None,None
4138,None,None,None,None,None,None,None,None,None,None,None,None
4139,None,None,None,None,None,None,None,None,None,None,None,None
4140,None,None,None,None,None,None,None,None,None,None,None,None
4141,None,None,None,None,None,None,None,None,None,None,None,None
4142,None,None,None,None,None,None,None,None,None,None,None,None
4143,None,None,None,None,None,None,None,None,None,None,None,None
4144,None,None,None,None,None,None,None,None,None,None,None,None
4145,None,None,None,None,None,None,None,None,None,None,None,None
4146,None,None,None,None,None,None,None,None,None,None,None,None
4147,None,None,None,None,None,None,None,None,None,None,None,None
4148,None,None,None,None,None,None,None,None,None,None,None,None
4149,[[26.1163722 90.1290457]],None,None,None,None,None,None,None,None,None,None,None
4150,None,None,None,None,None,None,None,None,None,None,None,None
4151,None,None,None,None,None,None,None,None,None,None,None,None
4152,[[26.1406435 90.1243797]],None,None,None,None,None,None,None,None,None,None,None
4153,None,None,None,None,None,None,None,None,None,None,None,None
4154,None,None,None,None,None,None,None,None,None,None,None,None
4155,None,None,None,None,None,None,None,None,None,None,None,[[26.1733323 90.1211128]]
4156,[[26.1861076 90.1237623]],None,None,None,None,None,None,None,None,None,None,None
4157,"[[26.1993957 90.1272707]
 [26.1993957 90.1272708]
 [26.1978643 90.1224589]
 [26.1972616 90.1264246]
 [26.1962536 90.1283434]
 [26.1966252 90.1290586]
 [26.1947846 90.1239093]
 [26.1959895 90.1286743]]",None,None,None,None,[[26.1993957 90.1272708]],None,None,None,None,None,None
4158,"[[26.2012583 90.1252387]
 [26.2015506 90.1259452]
 [26.203829  90.1237623]
 [26.2024086 90.1274096]
 [26.209333  90.125151 ]]",[[26.2015506 90.1259452]],None,None,[[26.2044936 90.120517 ]],[[26.2003203 90.124823 ]],[[26.2008279 90.1270208]],None,None,None,None,None
4159,[[26.2189861 90.1289668]],None,None,None,None,None,None,None,[[26.2104726 90.1255166]],None,None,None
4160,None,None,None,None,None,None,None,None,None,None,None,None
4161,[[26.2365013 90.1297298]],None,None,None,None,None,None,None,None,None,None,None
4162,None,None,None,None,None,None,None,None,None,None,None,None
4163,"[[26.2556291 90.1204166]
 [26.255456  90.1202029]
 [26.2514797 90.1289247]]",None,None,None,None,"[[26.2555658 90.1208965]
 [26.2551298 90.1213733]]",None,None,None,None,None,None
4164,[[26.2670844 90.127562 ]],None,None,None,None,None,None,None,None,None,None,None
4165,None,None,None,None,None,None,None,None,None,None,None,None
4166,None,None,None,None,None,None,None,None,None,None,None,None
4167,None,None,None,None,None,None,None,None,None,None,None,None
4168,None,None,None,None,None,None,None,None,None,None,None,None
4169,[[26.3148013 90.1232753]],None,None,None,None,None,None,None,None,None,None,None
4170,"[[26.3256276 90.1221374]
 [26.3263697 90.1202541]]",None,None,None,None,None,None,"[[26.3250617 90.1220174]
 [26.3253168 90.1218631]]",None,[[26.325737 90.124681]],None,None
4171,"[[26.3398471 90.1232709]
 [26.331937  90.1200681]
 [26.331373  90.1227811]]",None,None,None,None,None,None,None,None,None,None,None
4172,None,None,None,None,None,None,None,None,None,None,None,None
4173,"[[26.3595831 90.1252712]
 [26.3597666 90.1257819]
 [26.3558203 90.1276829]
 [26.3558281 90.1277694]
 [26.3516218 90.1239774]]",[[26.3595831 90.1252712]],None,None,None,None,None,None,None,None,None,None
4174,"[[26.3651253 90.1228566]
 [26.365402  90.1231808]
 [26.3691624 90.1284404]]",None,None,None,None,None,None,None,None,"[[26.3670653 90.1253044]
 [26.3676045 90.1259421]]",None,None
4175,[[26.3717955 90.125814 ]],None,None,None,None,None,None,None,None,None,None,None
4176,"[[26.3824139 90.1243864]
 [26.3815886 90.1263163]
 [26.3816366 90.1264189]
 [26.3822578 90.128152 ]
 [26.3838959 90.1293113]
 [26.3852874 90.1295946]]",None,None,None,None,None,None,None,[[26.3824486 90.1225929]],"[[26.3848753 90.1293257]
 [26.3849732 90.1292593]
 [26.3848296 90.1294098]]",None,None
4177,"[[26.3927352 90.1236083]
 [26.3927974 90.1236817]
 [26.3930105 90.123672 ]]",None,None,None,None,None,None,None,None,None,None,None
4178,"[[26.4018946 90.121668 ]
 [26.4072219 90.1269416]]",None,None,None,None,None,None,None,None,None,None,None
4179,[[26.4158529 90.1283125]],None,None,None,None,None,None,None,None,None,None,None
4180,None,None,None,None,None,None,None,None,None,None,None,None
4181,None,None,None,None,None,None,None,None,None,None,None,None
4182,None,None,None,None,None,None,None,None,None,None,None,None
4183,[[25.50695   90.1364615]],None,None,None,None,None,None,None,None,None,None,None
4184,None,None,None,None,None,None,None,None,None,None,None,None
4185,None,None,None,None,None,None,None,None,None,None,None,None
4186,None,None,None,None,None,None,None,None,None,None,None,None
4187,None,None,None,None,None,None,None,None,None,None,None,None
4188,None,None,None,None,None,None,None,None,None,None,None,None
4189,None,None,None,None,None,None,None,None,None,None,None,None
4190,None,None,None,None,None,None,None,None,None,None,None,None
4191,None,None,None,None,None,None,None,None,None,None,None,None
4192,None,None,None,None,None,None,None,None,None,None,None,None
4193,None,None,None,None,None,None,None,None,None,None,None,None
4194,None,None,None,None,None,None,None,None,None,None,None,None
4195,None,None,None,None,None,None,None,None,None,None,None,None
4196,None,None,None,None,None,None,None,None,None,None,None,None
4197,None,None,None,None,None,None,None,None,None,None,None,None
4198,None,None,None,None,None,None,None,None,None,None,None,None
4199,None,None,None,None,None,None,None,None,None,None,None,None
4200,None,None,None,None,None,None,None,None,None,None,None,None
4201,None,None,None,None,None,None,None,None,None,None,None,None
4202,None,None,None,None,None,None,None,None,None,None,None,None
4203,None,None,None,None,None,None,None,None,None,None,None,None
4204,None,None,None,None,None,None,None,None,None,[[25.7155798 90.1311064]],None,None
4205,None,None,None,None,None,None,None,None,None,None,None,None
4206,None,None,None,None,None,None,None,None,None,None,None,None
4207,None,None,None,None,None,None,None,None,None,None,None,None
4208,None,None,None,None,None,None,None,None,None,None,None,None
4209,None,None,None,None,None,None,None,None,None,None,None,None
4210,None,None,None,None,None,None,None,None,None,None,None,None
4211,None,None,None,None,None,None,None,None,None,None,None,None
4212,None,None,None,None,None,None,None,None,None,None,None,None
4213,"[[25.8051578 90.1347941]
 [25.8051307 90.1350498]]",None,None,None,None,None,None,None,None,None,None,None
4214,[[25.8117894 90.131282 ]],None,None,None,None,None,None,None,None,[[25.8114887 90.1314851]],None,None
4215,None,None,None,None,None,None,None,None,None,None,None,None
4216,None,None,None,None,None,None,None,None,None,None,None,None
4217,None,None,None,None,None,None,None,None,None,None,None,None
4218,None,None,None,None,None,None,None,None,None,None,None,None
4219,None,None,None,None,None,None,None,None,None,None,None,None
4220,None,None,None,None,None,None,None,None,None,None,None,None
4221,None,None,None,None,None,None,None,None,None,None,None,None
4222,None,None,None,None,None,None,None,None,None,None,None,None
4223,None,None,None,None,None,None,None,None,None,None,None,None
4224,None,None,None,None,None,None,None,None,None,None,None,None
4225,None,None,None,None,None,None,None,None,None,None,None,None
4226,[[25.93410895 90.1366024 ]],[[25.93410895 90.1366024 ]],None,None,None,None,None,None,None,None,None,None
4227,None,None,None,None,None,None,None,None,None,None,None,None
4228,None,None,None,None,None,None,[[25.9541267 90.1366284]],None,None,None,None,None
4229,"[[25.968605  90.139675 ]
 [25.9670481 90.1348524]]",[[25.968605 90.139675]],None,None,None,None,None,None,None,None,None,None
4230,"[[25.9794072 90.1390967]
 [25.9795905 90.1355307]
 [25.9744962 90.1336028]]",[[25.9744962 90.1336028]],None,None,None,[[25.97848175 90.13949815]],None,None,None,None,None,None
4231,"[[25.9830926 90.1320938]
 [25.9871631 90.1300881]]",None,None,None,None,None,None,None,None,None,None,None
4232,"[[25.9984661 90.1389682]
 [25.9971277 90.1387017]
 [25.9969704 90.1360916]
 [25.9955881 90.1372808]
 [25.996864  90.1341346]]",None,None,None,None,None,None,None,None,None,None,None
4233,"[[26.0020303 90.1368728]
 [26.0075679 90.1369331]]",[[26.0075679 90.1369331]],None,None,None,None,None,None,None,None,None,None
4234,"[[26.0169038 90.1360939]
 [26.0181298 90.1379189]]",[[26.0181298 90.1379189]],None,None,None,None,None,None,None,None,None,None
4235,"[[26.0236087 90.1363038]
 [26.0205687 90.1365238]
 [26.0212433 90.1384533]]",None,None,None,None,None,None,None,None,[[26.022114  90.1366284]],None,None
4236,None,None,None,None,None,None,None,None,None,None,None,None
4237,None,None,None,None,None,None,None,None,None,None,None,None
4238,None,None,None,None,None,None,None,None,None,None,None,None
4239,None,None,None,None,None,None,None,None,None,None,None,None
4240,None,None,None,None,None,None,None,None,None,None,None,None
4241,None,None,None,None,None,None,None,None,None,None,None,None
4242,None,None,None,None,None,None,None,None,None,None,None,None
4243,None,None,None,None,None,None,None,None,None,None,None,None
4244,None,None,None,None,None,None,None,None,None,None,None,None
4245,[[26.1228297 90.1306918]],None,None,None,None,None,None,None,None,None,None,None
4246,[[26.1336732 90.1340564]],None,None,None,None,None,None,None,None,None,None,None
4247,None,None,None,None,None,None,None,None,None,None,None,None
4248,[[26.1502965 90.1397649]],None,None,None,None,None,None,None,None,None,None,None
4249,None,None,None,None,None,None,None,None,None,None,None,None
4250,None,None,None,None,None,None,None,None,None,None,None,None
4251,[[26.1851536 90.1322088]],[[26.1851536 90.1322088]],None,None,None,None,None,None,None,[[26.1827563 90.1389401]],None,None
4252,"[[26.1994241 90.131379 ]
 [26.1992812 90.136802 ]]",None,None,None,None,"[[26.1996528 90.1309619]
 [26.1956264 90.1304794]]",[[26.197873  90.1390474]],None,[[26.19894  90.131649]],None,None,"[[26.1963571 90.131153 ]
 [26.1987243 90.1395248]]"
4253,"[[26.2004014 90.1312499]
 [26.2014595 90.1307124]
 [26.2038845 90.1340702]]",None,None,None,None,"[[26.2099283  90.13173185]
 [26.2026392  90.1317972 ]
 [26.2006753  90.130804  ]]",None,"[[26.2025383 90.1317541]
 [26.2034197 90.1325251]
 [26.2031026 90.1329678]]",None,None,None,None
4254,"[[26.2153908 90.1344082]
 [26.2144599 90.133751 ]
 [26.2152212 90.1345265]
 [26.2148212 90.1342672]]",None,None,None,None,None,None,None,None,None,None,[[26.2184657  90.13035255]]
4255,None,None,None,None,None,None,None,None,None,None,None,None
4256,None,None,None,None,None,None,None,None,None,None,None,None
4257,None,None,None,None,None,None,None,None,None,None,None,None
4258,None,None,None,None,None,None,None,None,None,None,None,None
4259,[[26.261403  90.1366284]],None,None,None,None,None,None,None,None,None,None,None
4260,"[[26.2702473 90.1355572]
 [26.2750221 90.1355146]]",None,None,None,None,None,None,None,None,None,None,None
4261,None,None,None,None,None,None,None,None,None,None,None,None
4262,None,None,None,None,None,None,None,None,None,None,None,None
4263,None,None,None,None,None,None,None,None,None,None,None,None
4264,None,None,None,None,None,None,None,None,None,None,None,None
4265,None,None,None,None,None,None,None,None,None,None,None,None
4266,"[[26.337113  90.1356493]
 [26.3370921 90.1358059]]",[[26.3370921 90.1358059]],None,None,None,None,None,None,None,None,None,[[26.3375223 90.1321146]]
4267,None,None,None,None,None,None,None,None,None,None,None,None
