Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
6623,None,None,None,None,None,None,None,None,None,None,None,None
6624,None,None,None,None,None,None,None,None,None,None,None,None
6625,[[27.6200152 80.3926414]],None,None,None,None,None,None,None,None,None,None,None
6626,None,None,None,None,None,None,None,None,None,None,None,None
6627,None,None,None,None,None,None,None,None,None,None,None,None
6628,[[27.6579753 80.3919749]],None,None,None,None,None,None,None,None,None,None,None
6629,None,None,None,None,None,None,None,None,None,None,None,None
6630,None,None,None,None,None,None,None,None,None,None,None,None
6631,[[27.6857085 80.3916356]],None,None,None,[[27.6884102 80.3946441]],None,None,None,None,None,None,None
6632,"[[27.6916328 80.3942216]
 [27.6906305 80.3960338]
 [27.6931557 80.3915351]]",None,None,None,None,None,None,None,None,[[27.6922146 80.3948315]],None,[[27.6981263 80.3911453]]
6633,[[27.7049239 80.3964824]],None,None,None,None,None,None,None,None,None,None,None
6634,None,None,None,None,None,None,None,None,None,None,None,None
6635,None,None,None,None,None,None,None,None,None,None,None,None
6636,None,None,None,None,None,None,None,None,None,None,None,None
6637,None,None,None,None,None,None,None,None,None,None,None,None
6638,None,None,None,None,None,None,None,None,None,None,None,None
6639,None,None,None,None,None,None,None,None,None,None,None,None
6640,None,None,None,None,None,None,None,None,None,None,None,None
6641,[[27.7866273 80.3909077]],None,None,None,None,None,None,None,None,None,None,None
6642,"[[27.7909996 80.3912061]
 [27.7912479 80.391127 ]]",None,None,None,None,None,None,None,None,None,None,None
6643,None,None,None,None,None,None,None,None,None,None,None,None
6644,None,None,None,None,None,None,None,None,None,None,None,None
6645,[[26.9150633 80.4054483]],None,None,None,None,None,None,None,None,None,None,None
6646,None,None,None,None,None,None,None,None,None,None,None,None
6647,[[26.9326982 80.4075985]],None,None,None,None,None,None,None,None,None,None,None
6648,"[[26.9425763 80.4081803]
 [26.9464402 80.4039725]]",None,None,None,None,None,None,None,None,None,None,None
6649,None,None,None,None,None,None,None,None,None,None,None,None
6650,None,None,None,None,None,None,None,None,None,None,None,None
6651,[[26.9790774 80.4062014]],None,None,None,None,None,None,None,None,None,None,[[26.9758105 80.405973 ]]
6652,None,None,None,None,None,None,None,None,None,None,None,None
6653,[[26.9937739 80.4024134]],None,None,None,None,None,None,None,None,None,None,None
6654,[[27.0018411 80.4002003]],None,None,None,None,None,None,None,None,None,None,None
6655,"[[27.0189476 80.4080477]
 [27.0189013 80.4081453]]",None,None,None,None,[[27.0189431 80.4081051]],[[27.0191169 80.4084729]],[[27.0193872 80.4099236]],None,"[[27.019007  80.4089795]
 [27.018749  80.4084584]
 [27.0190064 80.4091458]
 [27.0181291 80.40458  ]
 [27.0174306 80.4044231]]",None,[[27.019654 80.409055]]
6656,None,None,None,None,None,None,None,None,None,"[[27.0203626 80.4065187]
 [27.0231064 80.4042095]]",None,[[27.0220873 80.40683  ]]
6657,None,None,None,None,None,None,None,None,None,None,None,None
6658,[[27.0433457  80.40259365]],None,None,None,None,None,None,None,None,None,None,None
6659,None,None,None,None,None,None,None,None,None,None,None,None
6660,None,None,None,None,None,None,None,None,None,None,None,None
6661,None,None,None,None,None,None,None,None,None,None,None,None
6662,None,None,None,None,None,None,None,None,None,None,None,None
6663,[[27.0909154 80.4034565]],None,None,None,None,None,None,None,None,None,None,None
6664,[[27.103146  80.4085042]],None,None,None,None,None,None,None,None,[[27.10449   80.4018118]],None,[[27.1044166 80.4075891]]
6665,[[27.11739   80.4000209]],None,None,None,None,None,None,None,None,None,None,None
6666,None,None,None,None,None,None,None,None,None,None,None,None
6667,None,None,None,None,None,None,None,None,None,None,None,None
6668,[[27.1405528 80.4036053]],None,None,None,None,None,None,None,None,None,None,None
6669,None,None,None,None,None,None,None,None,None,None,None,None
6670,None,None,None,None,None,None,None,None,None,None,None,None
6671,None,None,None,None,None,None,None,None,None,None,None,None
6672,"[[27.181915  80.4082258]
 [27.182871  80.407852 ]]",None,None,None,None,None,None,None,None,None,None,None
6673,[[27.1931966 80.4048277]],None,None,None,None,None,None,None,None,None,None,None
6674,None,None,None,None,None,None,None,None,None,None,None,None
6675,[[27.2112892 80.4004209]],None,None,None,None,None,None,None,None,None,None,None
6676,None,None,None,None,None,None,None,None,None,None,None,None
6677,None,None,None,None,None,None,None,None,None,None,None,None
6678,None,None,None,None,None,None,None,None,None,None,None,None
6679,[[27.2534233 80.4050433]],None,None,None,None,None,None,None,None,None,None,None
6680,None,None,None,None,None,None,None,None,None,None,None,None
6681,None,None,None,None,None,None,None,None,None,None,None,None
6682,[[27.2899913 80.4033897]],[[27.2899913 80.4033897]],None,None,None,None,None,None,None,None,None,None
6683,None,None,None,None,None,None,None,None,None,None,None,None
6684,None,None,None,None,None,None,None,None,None,None,None,None
6685,None,None,None,None,None,None,None,None,None,None,None,None
6686,None,None,None,None,None,None,None,None,None,None,None,None
6687,None,None,None,None,None,None,None,None,None,None,None,None
6688,[[27.3482663 80.4033562]],None,None,None,None,None,None,None,None,None,None,None
6689,None,None,None,None,None,None,None,None,None,None,None,None
6690,None,None,None,None,None,None,None,None,None,None,None,None
6691,None,None,None,None,None,None,None,None,None,None,None,None
6692,None,None,None,None,None,None,None,None,None,None,None,None
6693,None,None,None,None,None,None,None,None,None,None,None,None
6694,[[27.4093931 80.4056714]],None,None,None,None,None,None,None,None,None,None,None
6695,[[27.4111017 80.4063737]],None,None,None,None,None,None,None,None,None,None,None
6696,[[27.42236015 80.4061558 ]],[[27.42236015 80.4061558 ]],None,None,None,None,None,None,None,None,None,None
6697,None,None,None,None,None,None,None,None,None,None,None,None
6698,None,None,None,None,None,None,None,None,None,None,None,None
6699,None,None,None,None,None,None,None,None,None,None,None,None
6700,None,None,None,None,None,None,None,None,None,None,None,None
6701,None,None,None,None,None,[[27.4790751 80.4092723]],None,None,None,[[27.47948185 80.4021733 ]],None,None
6702,None,None,None,None,None,None,None,None,None,None,None,[[27.4849303 80.4007674]]
6703,None,None,None,None,None,None,None,None,None,None,None,None
6704,None,None,None,None,None,None,None,None,None,None,None,None
6705,None,None,None,None,None,None,None,None,None,None,None,None
6706,None,None,None,None,None,None,None,None,None,None,None,None
6707,None,None,None,None,None,None,None,None,None,None,None,None
6708,None,None,None,None,None,None,[[27.5495308 80.408792 ]],None,None,None,None,None
6709,"[[27.5567495 80.4043825]
 [27.5542358 80.402048 ]]",None,None,None,None,None,None,None,None,None,None,[[27.5562218 80.4044262]]
6710,"[[27.5604967  80.4072494 ]
 [27.5650713  80.4074758 ]
 [27.56648705 80.40883495]]",None,None,None,None,None,None,None,None,[[27.5601266 80.4094861]],None,None
6711,None,None,None,None,None,None,None,None,None,None,None,None
6712,"[[27.5823629 80.4031168]
 [27.5838552 80.4033911]
 [27.5861679 80.4022539]
 [27.587472  80.40332  ]
 [27.587001  80.402456 ]]",None,None,None,None,[[27.5877346 80.4029533]],None,None,None,"[[27.5814264 80.4005921]
 [27.581631  80.400726 ]
 [27.5823671 80.4024583]
 [27.582365  80.402456 ]
 [27.5848167 80.4022313]
 [27.5877253 80.4024624]]",None,"[[27.5858775 80.4012571]
 [27.5879383 80.4019464]]"
6713,None,None,None,None,None,None,None,None,None,[[27.5903056 80.4007616]],None,None
6714,None,None,None,None,None,None,None,None,None,None,None,None
6715,[[27.610402  80.4008023]],None,None,None,None,None,None,None,None,None,None,None
6716,"[[27.620139  80.4083803]
 [27.6202266 80.4089466]]",None,None,None,None,None,None,None,None,None,None,None
6717,[[27.6301751 80.4076132]],None,None,None,None,None,None,None,None,None,None,[[27.6301751 80.4076132]]
6718,None,None,None,None,None,None,None,None,None,None,None,None
6719,None,None,None,None,None,None,None,None,None,None,None,[[27.6541958 80.4085435]]
6720,"[[27.6642448 80.4020721]
 [27.6649496 80.4014395]]",[[27.6642448 80.4020721]],None,None,None,None,None,None,None,None,None,None
6721,None,None,None,None,None,None,None,None,None,None,None,None
6722,[[27.6867609 80.4059784]],None,None,None,None,None,None,None,None,None,None,None
6723,None,None,None,None,None,None,None,None,None,None,None,None
6724,None,None,None,None,None,None,None,None,None,None,None,None
6725,None,None,None,None,None,None,None,None,None,None,None,None
6726,[[27.7283083 80.40752  ]],None,None,None,None,None,None,None,None,None,None,None
6727,"[[27.7312253 80.4082107]
 [27.7315087 80.4078999]]",None,None,None,None,None,None,None,None,None,None,None
6728,None,None,None,None,None,None,None,None,None,None,None,None
6729,[[27.7574076 80.4056475]],None,None,None,None,None,None,None,None,None,None,None
6730,None,None,None,None,None,None,None,None,None,None,None,None
6731,None,None,None,None,None,None,None,None,None,None,None,None
6732,None,None,None,None,None,None,None,None,None,None,None,None
6733,None,None,None,None,None,None,None,None,None,None,None,None
6734,None,None,None,None,None,None,None,None,None,None,None,None
6735,"[[26.9016526 80.4123379]
 [26.9038839 80.4188131]
 [26.9040152 80.4188634]]",None,None,None,None,None,None,None,None,None,None,None
6736,None,None,None,None,None,None,None,None,None,None,None,None
6737,None,None,None,None,None,None,None,None,None,None,None,None
6738,None,None,None,None,None,None,None,None,None,None,None,None
6739,None,None,None,None,None,None,None,None,None,None,None,None
6740,None,None,None,None,None,None,None,None,None,None,None,None
6741,None,None,None,None,None,None,None,None,None,None,None,None
6742,None,None,None,None,None,None,None,None,None,None,None,None
6743,[[26.9883741 80.413043 ]],None,None,None,None,None,None,None,None,None,None,None
6744,None,None,None,None,None,None,None,None,None,None,None,None
6745,None,None,None,None,None,None,None,None,None,None,None,None
6746,[[27.0187225 80.4137297]],None,None,None,None,None,None,None,None,"[[27.0199911 80.4110621]
 [27.0192475 80.4121834]
 [27.0163571 80.4107578]]",None,None
6747,"[[27.0207262  80.4111122 ]
 [27.0250035  80.4131902 ]
 [27.0253235  80.413178  ]
 [27.02113125 80.41542985]]",None,None,None,None,None,None,None,"[[27.0201259 80.4121964]
 [27.0209942 80.4127731]]","[[27.0212875 80.4119153]
 [27.0203633 80.4126554]]",None,"[[27.0207161 80.4121381]
 [27.0207    80.412208 ]
 [27.0226085 80.4166975]]"
6748,None,None,None,None,None,None,None,None,None,None,None,None
6749,None,None,None,None,None,None,None,None,None,None,None,None
6750,None,None,None,None,None,None,None,None,None,None,None,None
6751,"[[27.06241885 80.41663635]
 [27.0697419  80.4132916 ]]",None,None,None,None,None,None,None,None,None,None,None
6752,None,None,None,None,None,None,None,None,None,None,None,None
6753,None,None,None,None,None,None,None,None,None,None,None,None
6754,None,None,None,None,None,None,None,None,None,None,None,None
6755,"[[27.1040483 80.4107903]
 [27.104104  80.412614 ]]",None,None,None,None,None,None,None,None,None,None,None
6756,[[27.1187276 80.4196989]],None,None,None,[[27.11879 80.41963]],None,None,None,None,None,None,None
6757,None,None,None,None,None,None,None,None,None,None,None,None
6758,None,None,None,None,None,None,None,None,None,None,None,None
6759,None,None,None,None,None,None,None,None,None,None,None,None
6760,None,None,None,None,None,None,None,None,None,None,None,None
6761,None,None,None,None,None,None,None,None,None,None,None,None
6762,None,None,None,None,None,None,None,None,None,None,None,None
6763,None,None,None,None,None,None,None,None,None,None,None,None
6764,[[27.1982693 80.4181449]],None,None,None,None,None,None,None,None,None,None,None
6765,None,None,None,None,None,None,None,None,None,None,None,None
6766,None,None,None,None,None,None,None,None,None,None,None,None
6767,None,None,None,None,None,None,None,None,None,None,None,None
6768,[[27.238211 80.418906]],None,None,None,None,None,None,None,None,None,None,None
6769,None,None,None,None,None,None,None,None,None,None,None,[[27.2451654 80.4181949]]
6770,None,None,None,None,None,None,None,None,None,None,None,None
6771,[[27.2643013 80.4151325]],None,None,None,None,None,None,None,None,None,None,None
6772,"[[27.2728439 80.4144062]
 [27.2737976 80.4149823]
 [27.2729119 80.414534 ]]",[[27.2737976 80.4149823]],None,None,None,None,None,None,None,None,None,None
6773,None,None,None,None,None,None,None,None,None,None,None,None
6774,None,None,None,None,None,None,None,None,None,None,None,None
6775,[[27.3070717 80.4142869]],[[27.3070717 80.4142869]],None,None,None,None,None,None,None,None,None,None
6776,None,None,None,None,None,None,None,None,None,None,None,None
6777,[[27.3214161 80.4190781]],None,None,None,None,None,None,None,None,None,None,None
6778,None,None,None,None,None,None,None,None,None,None,None,None
6779,None,None,None,None,None,None,None,None,None,None,None,None
6780,"[[27.354341  80.4106636]
 [27.3557716 80.4187454]]",None,None,None,None,None,None,None,None,None,None,None
6781,"[[27.3622397 80.4124255]
 [27.3663428 80.4155003]]",None,None,None,None,None,None,None,None,None,None,None
6782,None,None,None,None,None,None,None,None,None,None,None,None
6783,None,None,None,None,None,None,None,None,None,None,None,None
6784,None,None,None,None,None,None,None,None,None,None,None,None
6785,None,None,None,None,None,None,None,None,None,None,None,None
6786,None,None,None,None,None,None,None,None,None,None,None,None
6787,None,None,None,None,None,None,None,None,None,None,None,None
6788,None,None,None,None,None,None,None,None,None,None,None,None
6789,None,None,None,None,None,None,None,None,None,None,None,None
6790,None,None,None,None,None,None,None,None,None,None,None,None
6791,None,None,None,None,None,[[27.46071885 80.41397315]],None,None,None,None,None,None
6792,None,None,None,None,None,None,None,None,None,None,None,None
6793,None,None,None,None,None,None,None,None,None,None,None,None
6794,[[27.4941917  80.41882315]],None,None,None,None,None,None,None,None,None,None,None
6795,None,None,None,None,None,None,None,None,None,None,None,None
6796,None,None,None,None,None,None,None,None,None,None,None,None
6797,None,None,None,None,None,None,None,None,None,None,None,None
6798,None,None,None,None,None,None,None,None,None,None,None,None
6799,None,None,None,None,None,None,None,None,None,None,None,None
6800,None,None,None,None,None,None,None,None,None,None,None,None
6801,None,None,None,None,None,None,None,None,None,"[[27.5607434 80.4100684]
 [27.5607803 80.4101513]]",None,None
6802,None,None,None,None,None,None,None,None,None,None,None,None
6803,None,None,None,None,None,None,None,None,None,None,None,None
6804,None,None,None,None,None,None,None,None,None,None,None,None
6805,None,None,None,None,None,None,None,None,None,None,None,None
6806,None,None,None,None,None,None,None,None,None,None,None,None
6807,"[[27.6291891 80.4135215]
 [27.6281967 80.4193231]
 [27.6285535 80.4191759]
 [27.6286312 80.4192349]]",None,None,None,None,None,None,None,None,None,None,None
6808,[[27.6316656 80.4147771]],None,None,None,None,None,None,None,None,None,None,None
6809,None,None,None,None,None,None,None,None,None,None,None,None
6810,None,None,None,None,None,None,None,None,None,None,None,None
6811,None,None,None,None,None,None,None,None,None,None,None,None
6812,None,None,None,None,None,None,None,None,None,None,None,None
6813,"[[27.6824465 80.4151164]
 [27.6824319 80.4152568]
 [27.6838975 80.4166902]]",None,None,None,None,None,None,None,None,None,None,None
6814,None,None,None,None,None,None,None,None,None,None,None,None
6815,None,None,None,None,None,None,None,None,None,None,None,None
6816,None,None,None,None,None,None,None,None,None,None,None,None
6817,"[[27.7246327 80.4129575]
 [27.7297049 80.4187425]]",None,None,None,None,None,None,None,None,None,None,None
6818,None,None,None,None,None,None,None,None,None,None,None,None
6819,None,None,None,None,None,None,None,None,None,None,None,None
6820,None,None,None,None,None,None,None,None,None,None,None,None
6821,None,None,None,None,None,None,None,None,None,None,None,None
6822,None,None,None,None,None,None,None,None,None,None,None,None
6823,[[27.7831524 80.41991  ]],None,None,None,None,None,None,None,None,None,None,None
6824,None,None,None,None,None,None,None,None,None,None,None,None
6825,[[26.8972468 80.4218448]],[[26.8972468 80.4218448]],None,None,None,None,None,None,None,None,None,None
6826,[[26.9044018 80.4212167]],None,None,None,None,None,None,None,None,"[[26.9094864 80.4243066]
 [26.9045175 80.426183 ]]",None,None
6827,"[[26.9147975 80.4229263]
 [26.9143693 80.4231234]]",None,None,None,None,None,None,None,None,None,None,[[26.9106498 80.4260353]]
6828,"[[26.9260242 80.4285982]
 [26.9267465 80.428514 ]]",None,None,None,None,None,None,None,None,None,None,None
6829,None,None,None,None,None,None,None,None,None,[[26.9391872 80.4210781]],None,None
6830,None,None,None,None,None,None,None,None,None,None,None,None
6831,None,None,None,None,None,None,None,None,None,None,None,None
6832,[[26.9628962 80.4288546]],None,None,None,None,None,None,None,None,None,None,None
6833,None,None,None,None,None,None,None,None,None,None,None,None
6834,None,None,None,None,None,None,None,None,None,None,None,[[26.988528  80.4277824]]
6835,None,None,None,None,None,None,None,None,None,None,[[26.9912966 80.429556 ]],None
6836,None,None,None,None,None,None,None,None,None,None,None,None
6837,None,None,None,None,None,None,None,None,None,None,None,None
6838,"[[27.0264637 80.4298704]
 [27.0261263 80.4226316]]",None,None,None,None,None,None,None,None,None,None,None
6839,None,None,None,None,None,None,None,None,None,None,None,None
6840,None,None,None,None,None,None,None,None,None,None,None,None
6841,None,None,None,None,None,None,None,None,None,None,None,None
6842,"[[27.0631869 80.4269939]
 [27.0641546 80.4270885]]",None,None,None,None,None,None,None,None,None,None,None
6843,[[27.0789124 80.4298704]],None,None,None,None,None,None,None,None,None,None,[[27.0729126 80.4271844]]
6844,None,None,None,None,None,None,None,None,None,None,None,None
6845,None,None,None,None,None,None,None,None,None,None,None,None
6846,[[27.1085021 80.4202045]],None,None,None,None,None,None,None,None,None,None,None
6847,"[[27.1107677 80.4270885]
 [27.1189442 80.4238411]
 [27.1186549 80.4219405]]",None,None,None,None,[[27.1195062 80.420271 ]],None,None,None,[[27.1190274 80.4203752]],None,None
6848,[[27.1202288 80.4220277]],None,None,None,None,None,None,None,None,[[27.1206839 80.4211074]],None,None
6849,None,None,None,None,None,None,None,None,None,None,None,None
6850,None,None,None,None,None,None,None,None,None,None,None,None
6851,None,None,None,None,None,None,None,None,None,None,None,None
6852,None,None,None,None,None,None,None,None,None,None,None,None
6853,None,None,None,None,None,None,None,None,None,None,None,None
6854,"[[27.187074  80.4271813]
 [27.1891178 80.4264229]]",[[27.187074  80.4271813]],None,None,None,None,None,None,None,None,None,None
6855,None,None,None,None,None,None,None,None,None,None,None,None
6856,None,None,None,None,None,None,None,None,None,None,None,None
6857,None,None,None,None,None,None,None,None,None,None,None,None
6858,None,None,None,None,None,None,None,None,None,None,None,[[27.2296363 80.4247645]]
6859,None,None,None,None,None,None,None,None,None,None,None,None
6860,None,None,None,None,None,None,None,None,None,None,None,None
6861,None,None,None,None,None,None,None,None,None,None,None,None
6862,None,None,None,None,None,None,None,None,None,None,None,None
6863,"[[27.2764581 80.4261065]
 [27.2769332 80.4298704]
 [27.2763159 80.4260323]]",None,None,None,None,None,None,None,None,None,None,None
6864,[[27.2861637 80.4245011]],None,None,None,None,None,None,None,None,None,None,None
6865,None,[[27.2925802  80.42317845]],None,None,None,None,None,None,None,None,None,None
6866,None,None,None,None,None,None,None,None,None,None,None,None
6867,None,None,None,None,None,None,None,None,None,None,None,None
6868,"[[27.3219943 80.4203182]
 [27.3247922 80.4269084]
 [27.3246284 80.4282686]]",None,None,None,None,[[27.323625 80.423785]],None,None,None,None,None,None
6869,None,None,None,None,None,None,None,None,None,None,None,None
6870,"[[27.3453142  80.4260661 ]
 [27.34819985 80.42030245]]",None,None,None,None,None,None,None,None,[[27.340575  80.4243066]],None,None
6871,None,None,None,None,None,None,None,None,None,None,None,None
6872,[[27.3691815 80.4293263]],None,None,None,None,None,None,None,None,None,None,None
6873,[[27.3752439 80.4202659]],None,None,None,None,None,None,None,None,None,None,None
6874,None,None,None,None,None,None,None,None,None,None,None,None
6875,None,None,None,None,None,None,None,None,None,None,None,None
6876,None,None,None,None,None,None,None,None,None,None,None,None
6877,None,None,None,None,None,None,None,None,None,None,None,None
6878,None,None,None,None,None,None,None,None,None,None,None,None
6879,None,None,None,None,None,None,None,None,None,None,None,None
6880,None,None,None,None,None,None,None,None,None,None,None,None
6881,None,None,None,None,None,None,None,None,None,None,None,None
6882,None,None,None,None,None,None,None,None,None,None,None,None
6883,None,None,None,None,None,None,None,None,None,None,None,None
6884,None,None,None,None,None,None,None,None,None,None,None,None
6885,[[27.4976756 80.4289157]],None,None,None,None,None,None,None,None,None,None,None
6886,None,None,None,None,None,None,None,None,None,None,None,None
6887,None,None,None,None,None,None,None,None,None,None,None,None
6888,None,None,None,None,None,None,None,None,None,None,None,None
6889,None,None,None,None,None,None,None,None,None,None,None,None
6890,None,None,None,None,None,None,None,None,None,None,None,None
6891,None,None,None,None,None,None,None,None,None,None,None,None
6892,None,None,None,None,None,None,None,None,None,None,None,None
6893,None,None,None,None,None,None,None,None,None,None,None,None
6894,None,None,None,None,None,None,None,None,None,None,None,None
6895,None,None,None,None,None,None,None,None,None,None,None,None
6896,None,None,None,None,None,None,None,None,None,None,None,None
6897,None,None,None,None,None,None,None,None,None,None,None,None
6898,None,None,None,None,None,None,None,None,None,None,None,None
6899,None,None,None,None,None,None,None,None,None,None,None,None
6900,[[27.642901  80.4271045]],None,None,None,None,None,None,None,None,None,None,None
6901,None,None,None,None,None,None,None,None,None,None,None,None
6902,[[27.6621331 80.4230604]],[[27.6621331 80.4230604]],None,None,None,None,None,None,None,None,None,None
6903,None,None,None,None,None,None,None,None,None,None,None,None
6904,[[27.6803388 80.4211879]],None,None,None,None,None,None,None,None,None,None,None
6905,None,None,None,None,None,None,None,None,None,None,None,None
6906,None,None,None,None,None,None,None,None,None,None,None,None
6907,None,None,None,None,None,None,None,None,None,None,None,None
6908,None,None,None,None,None,None,None,None,None,None,None,None
6909,None,None,None,None,None,None,None,None,None,None,None,None
6910,None,None,None,None,None,None,None,None,None,None,None,None
6911,None,None,None,None,None,None,None,None,None,None,None,None
6912,[[27.761876  80.4214079]],None,None,None,None,None,None,None,None,None,None,None
6913,[[27.7755092 80.4260479]],None,None,None,None,None,None,None,None,None,None,None
6914,None,None,None,None,None,None,None,None,None,None,None,None
6915,None,None,None,None,None,None,None,None,None,None,None,None
6916,None,None,None,None,None,None,None,None,None,None,None,None
6917,[[26.9030429 80.4312934]],None,None,None,None,None,None,None,None,[[26.9021062 80.4316861]],None,None
6918,None,None,None,None,None,None,None,None,None,None,None,None
6919,None,None,None,None,None,None,None,None,None,None,None,None
6920,[[26.938798 80.435097]],None,None,None,None,None,None,None,None,None,None,None
6921,[[26.9402793 80.4380556]],[[26.9402793 80.4380556]],None,None,None,None,None,None,None,None,None,None
6922,None,None,None,None,None,None,None,None,None,None,None,None
6923,None,None,None,None,None,None,None,None,None,None,None,None
6924,None,None,None,None,None,None,None,None,[[26.9708593 80.4389809]],None,None,None
6925,[[26.9805991 80.4382883]],None,None,None,None,None,None,None,None,None,None,None
6926,"[[26.9913632 80.4341111]
 [26.9913154 80.4356239]]",None,None,None,None,None,None,None,None,None,None,None
6927,None,None,None,None,None,None,None,None,None,None,None,None
6928,None,None,None,None,None,None,None,None,None,None,None,None
6929,[[27.0280145 80.4322475]],None,None,None,None,None,None,[[27.0293099 80.4327807]],None,None,None,None
6930,None,None,None,None,None,None,None,None,None,None,None,None
6931,[[27.0430167 80.4300302]],None,None,None,None,None,None,None,None,None,None,None
6932,None,None,None,None,None,None,None,None,None,None,None,None
6933,[[27.0600985 80.4333136]],None,None,None,None,None,None,None,None,None,None,None
6934,None,None,None,None,None,None,None,None,None,None,None,None
6935,None,None,None,None,None,None,None,None,None,None,None,None
6936,None,None,None,None,None,None,None,None,None,None,None,None
6937,None,None,None,None,None,None,None,None,None,None,None,None
6938,[[27.1185967 80.4312219]],None,None,None,None,None,None,None,None,None,None,None
6939,None,None,None,None,None,None,None,None,None,None,None,None
6940,[[27.1358711 80.4353007]],None,None,None,None,None,None,None,None,None,None,None
6941,None,None,None,None,None,None,None,None,None,None,None,None
6942,[[27.1580784 80.4353209]],[[27.1580784 80.4353209]],None,None,None,None,None,None,None,None,None,None
6943,None,None,None,None,None,None,None,None,None,None,None,None
6944,None,None,None,None,None,None,None,None,None,None,None,None
6945,None,None,None,None,None,None,None,None,None,None,None,None
6946,[[27.1949581 80.4334469]],None,None,None,None,None,None,None,None,None,None,None
6947,None,None,None,None,None,None,None,None,None,None,None,None
6948,"[[27.2180682 80.4371234]
 [27.2162539 80.438241 ]]",None,None,None,None,None,None,None,None,None,None,None
6949,None,None,None,None,None,None,None,None,None,None,None,None
6950,"[[27.238955  80.4391077]
 [27.2388015 80.4391288]]",None,None,None,None,None,None,None,None,None,None,None
6951,None,None,None,None,None,None,None,None,None,None,None,None
6952,None,None,None,None,None,None,None,None,None,None,None,None
6953,None,None,None,None,None,None,None,None,None,None,None,None
6954,None,None,None,None,None,None,None,None,None,None,None,None
6955,None,None,None,None,None,None,None,None,None,None,None,None
6956,[[27.291643 80.437961]],None,None,None,None,None,None,None,None,[[27.2906471 80.4396435]],None,None
6957,None,None,None,None,None,None,None,None,None,None,None,None
6958,None,None,None,None,None,None,None,None,None,None,None,None
6959,None,None,None,None,None,None,None,None,None,None,None,None
6960,None,None,None,None,None,None,None,None,None,None,None,None
6961,None,None,None,None,None,None,None,None,None,None,None,None
6962,None,None,None,None,None,None,None,None,None,None,None,None
6963,[[27.3608166 80.4344112]],None,None,None,None,None,None,None,None,None,None,None
6964,[[27.3727562 80.4384633]],None,None,None,None,None,None,None,None,None,None,None
6965,"[[27.3849276 80.4336493]
 [27.3861859 80.4372169]]",None,None,None,None,None,None,None,None,None,None,None
6966,None,None,None,None,None,None,None,None,None,None,None,None
6967,None,None,None,None,None,None,None,None,None,None,None,None
6968,None,None,None,None,None,None,None,None,None,None,None,None
6969,None,None,None,None,None,None,None,None,None,None,None,None
6970,None,None,None,None,None,None,None,None,None,None,None,None
6971,[[27.449846  80.4370203]],None,None,None,None,None,None,None,None,None,None,None
6972,None,None,None,None,None,None,None,None,None,None,None,None
6973,None,None,None,None,None,None,None,None,None,None,None,None
6974,None,None,None,None,None,None,None,None,None,None,None,None
6975,None,None,None,None,None,None,None,None,None,None,None,None
6976,None,None,None,None,None,None,None,None,None,None,None,None
6977,[[27.5046633 80.4346566]],None,None,None,None,[[27.5046633 80.4346566]],None,None,None,None,None,None
6978,None,None,None,None,None,None,None,None,None,None,None,None
6979,None,None,None,None,None,None,None,None,None,None,None,None
6980,None,None,None,None,None,None,None,None,None,None,None,None
6981,None,None,None,None,None,None,None,None,None,None,None,None
6982,None,None,None,None,None,None,None,None,None,None,None,None
6983,None,None,None,None,None,None,None,None,None,None,None,None
6984,None,None,None,None,None,None,None,None,None,None,None,None
6985,None,None,None,None,None,None,None,None,None,None,None,None
6986,None,None,None,None,None,None,None,None,None,None,None,None
6987,[[27.6084944 80.4359333]],None,None,None,None,None,None,None,None,None,None,None
6988,None,None,None,None,None,None,None,None,None,None,None,None
6989,"[[27.6280009 80.4381217]
 [27.6284423 80.4378648]
 [27.6277294 80.4387406]]",None,None,None,None,None,None,None,None,None,None,None
6990,None,None,None,None,None,None,None,None,None,None,None,None
6991,None,None,None,None,None,None,None,None,None,None,None,None
6992,None,None,None,None,None,None,None,None,None,None,None,None
6993,None,None,None,None,None,None,None,None,None,None,None,None
6994,None,None,None,None,None,None,None,None,None,None,None,None
6995,None,None,None,None,None,None,None,None,None,None,None,None
6996,None,None,None,None,None,None,None,None,None,None,None,None
6997,None,None,None,None,None,None,None,None,None,None,None,None
6998,None,None,None,None,None,None,None,None,None,None,None,None
6999,None,None,None,None,None,None,None,None,None,None,None,None
7000,[[27.7306163 80.4374743]],None,None,None,None,None,None,None,None,None,None,None
7001,None,None,None,None,None,None,None,None,None,None,None,None
7002,None,None,None,None,None,None,None,None,None,None,None,None
7003,"[[27.7620671 80.438068 ]
 [27.7615886 80.4382171]]",None,None,None,None,None,None,None,None,None,None,None
7004,None,None,None,None,None,None,None,None,None,None,None,None
7005,None,None,None,None,None,None,None,None,None,None,None,None
7006,None,None,None,None,None,None,None,None,None,None,None,None
7007,None,None,None,None,None,None,None,None,None,None,None,None
7008,[[26.90479   80.4409967]],None,None,None,None,None,None,None,None,None,None,None
7009,None,None,None,None,None,None,None,None,None,None,None,None
7010,None,None,None,None,None,[[26.9282569 80.4444581]],[[26.928216  80.4447538]],None,None,None,None,None
7011,None,None,None,None,None,None,None,None,None,None,None,None
7012,None,None,None,None,None,None,None,None,None,None,None,None
