Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
1844,None,None,None,None,None,None,None,None,None,None,None,None
1845,None,None,None,None,None,None,None,None,None,None,None,None
1846,None,None,None,None,None,None,None,None,None,None,None,None
1847,None,None,None,None,None,None,None,None,None,None,None,None
1848,None,None,None,None,None,None,None,None,None,None,None,None
1849,None,None,None,None,None,None,None,None,None,None,None,None
1850,"[[23.4356937 85.9077286]
 [23.4364704 85.9055576]]",None,None,None,None,None,None,None,None,None,None,[[23.4385757 85.9014324]]
1851,None,None,None,None,None,None,None,None,None,None,None,None
1852,[[23.4575703 85.9064438]],None,None,None,None,[[23.45234335 85.9040769 ]],None,None,None,None,None,None
1853,"[[23.46047675 85.90179395]
 [23.4600462  85.9021294 ]
 [23.4600533  85.9020926 ]
 [23.4686849  85.9041537 ]]",None,None,None,None,None,None,None,None,None,None,None
1854,[[23.4745782 85.9023396]],None,None,None,None,None,None,None,None,None,None,None
1855,None,None,None,None,None,None,None,None,None,None,None,None
1856,[[23.4969611 85.9061744]],None,None,None,None,None,None,None,None,None,None,None
1857,None,None,None,None,None,None,None,None,None,None,None,None
1858,None,None,None,None,None,None,None,None,None,None,None,None
1859,None,None,None,None,None,None,None,None,None,None,None,None
1860,None,None,None,None,None,None,None,None,None,None,None,None
1861,"[[23.5491757 85.9072005]
 [23.5482582 85.9080917]]",None,None,None,None,None,None,None,None,None,None,None
1862,[[23.5538744 85.9065289]],None,None,None,None,None,None,None,None,None,None,None
1863,None,None,None,None,None,None,None,None,None,None,None,None
1864,None,None,None,None,None,None,None,None,None,None,None,None
1865,"[[23.588372  85.90556  ]
 [23.5881838 85.9055801]
 [23.5838052 85.9039812]
 [23.5829191 85.9017969]]",[[23.5829191 85.9017969]],None,None,None,[[23.5880886 85.904742 ]],"[[23.5883768 85.9057189]
 [23.5883371 85.9057404]]",None,None,None,None,[[23.5839165 85.9035661]]
1866,"[[23.5932583 85.9069807]
 [23.5940592 85.9029236]
 [23.5961598 85.9069602]]",None,None,None,None,None,None,None,None,None,None,None
1867,None,None,None,None,None,None,None,None,None,None,None,None
1868,None,None,None,None,None,None,None,None,None,None,None,None
1869,None,None,None,None,None,None,None,None,None,None,None,None
1870,None,None,None,None,None,None,None,None,None,None,None,None
1871,"[[23.6488553 85.9060522]
 [23.6487228 85.9099852]]",None,None,None,None,None,None,None,[[23.647009  85.9074526]],None,None,[[23.6499941 85.9029052]]
1872,None,None,None,None,None,None,None,None,None,None,None,None
1873,[[23.6612722 85.9083929]],None,None,None,None,None,None,None,None,None,None,None
1874,None,None,None,None,None,None,None,None,None,None,None,None
1875,None,None,None,None,None,None,None,None,None,None,None,None
1876,None,None,None,None,None,None,None,None,None,None,None,None
1877,[[23.7045392  85.90699617]],None,None,None,None,None,None,None,None,None,None,None
1878,None,None,None,None,None,None,None,None,None,None,None,None
1879,None,None,None,None,None,None,None,None,None,None,None,None
1880,None,None,None,None,None,None,None,None,None,None,None,None
1881,None,None,None,None,None,None,None,None,None,None,None,None
1882,"[[23.7587329  85.90791485]
 [23.758633   85.9080229 ]
 [23.7588578  85.9075251 ]]",None,None,None,None,None,None,None,None,None,None,None
1883,None,None,None,None,None,None,None,None,None,None,None,None
1884,"[[23.7735377 85.9008839]
 [23.7736114 85.9009015]]",None,None,None,None,None,None,None,None,[[23.7739934 85.9069594]],None,None
1885,None,None,None,None,None,None,None,None,None,None,None,None
1886,None,None,None,None,None,None,None,None,None,None,None,None
1887,None,None,None,None,None,None,None,None,[[23.8013063 85.9087552]],None,None,None
1888,[[23.8173927 85.9072977]],None,None,None,None,None,None,None,None,None,None,None
1889,None,None,None,None,None,None,None,None,None,None,None,None
1890,None,None,None,None,None,None,None,None,None,None,None,None
1891,None,None,None,None,None,None,None,None,None,None,None,None
1892,None,None,None,None,None,None,None,None,None,None,None,None
1893,None,None,None,None,None,None,None,None,None,None,None,None
1894,[[23.8780657 85.9010652]],None,None,None,None,None,None,None,None,None,None,None
1895,None,None,None,None,None,None,None,None,None,None,None,None
1896,None,None,None,None,None,None,None,None,None,None,None,None
1897,None,None,None,None,None,None,None,None,None,None,None,None
1898,None,None,None,None,None,None,None,None,None,None,None,None
1899,None,None,None,None,None,None,None,None,None,None,None,None
1900,None,None,None,None,None,None,None,None,None,None,None,None
1901,None,None,None,None,None,None,None,None,None,None,None,None
1902,[[23.9572699 85.9061744]],None,None,None,None,None,None,None,None,None,None,None
1903,None,None,None,None,None,None,None,None,None,None,None,None
1904,None,None,None,None,None,[[23.4196757 85.9112127]],None,None,None,[[23.4176793 85.9115028]],None,None
1905,"[[23.4227227 85.912328 ]
 [23.4200784 85.9119611]]",None,None,None,None,None,[[23.4200104 85.9117214]],None,None,[[23.4227227 85.912328 ]],None,None
1906,[[23.4365996 85.9192118]],None,None,None,None,None,None,None,None,None,None,None
1907,[[23.449478  85.9180618]],None,None,None,None,[[23.448908  85.9191061]],None,None,None,None,None,None
1908,"[[23.4505953 85.9155087]
 [23.4572075 85.9124699]]",None,None,None,None,None,None,None,None,None,None,None
1909,None,None,None,None,None,None,None,None,None,None,None,None
1910,None,None,None,None,None,None,None,None,None,None,None,None
1911,None,None,None,None,None,None,None,None,None,None,None,None
1912,None,None,None,None,None,None,[[23.4985159 85.9123809]],None,None,[[23.4984424 85.9120978]],None,None
1913,"[[23.5071141 85.9115326]
 [23.5036146 85.9137736]
 [23.5035569 85.913797 ]
 [23.5032174 85.9136921]]",None,None,None,None,None,None,None,None,None,None,None
1914,None,None,None,None,None,None,None,None,None,[[23.5189037 85.9172916]],None,None
1915,None,None,None,None,None,None,None,None,None,None,None,[[23.5200215 85.919366 ]]
1916,None,None,None,None,None,None,None,None,None,None,None,None
1917,None,None,None,None,None,None,None,None,None,None,None,None
1918,None,None,None,None,None,None,None,None,None,None,None,None
1919,None,None,None,None,None,None,None,None,None,None,None,None
1920,None,None,None,None,None,None,None,None,None,None,None,None
1921,[[23.5878698 85.917677 ]],None,None,None,None,None,None,None,None,None,None,None
1922,[[23.5975052 85.9129203]],None,None,None,None,None,None,None,None,None,None,None
1923,[[23.6049015 85.9123718]],None,None,None,None,None,None,None,None,None,None,None
1924,"[[23.6119545 85.9122638]
 [23.611925  85.9123275]]",None,None,None,None,None,None,None,None,None,None,None
1925,[[23.6257787 85.9144797]],None,None,None,None,None,None,None,None,None,None,None
1926,None,None,None,None,None,None,None,None,None,None,None,None
1927,"[[23.6493726 85.9119892]
 [23.6489228 85.9124838]
 [23.6489155 85.9125032]
 [23.6424425 85.9112858]]",None,None,None,None,[[23.6494726 85.9103437]],None,None,None,None,None,None
1928,[[23.656911 85.919877]],None,None,None,None,None,None,None,None,None,None,None
1929,None,None,None,None,None,None,None,None,None,None,None,None
1930,None,None,None,None,None,None,None,None,None,None,None,None
1931,None,None,None,None,None,None,None,None,None,None,None,None
1932,[[23.6945074 85.916092 ]],None,None,None,None,None,None,None,None,None,None,None
1933,None,None,None,None,None,None,None,None,None,None,None,None
1934,None,None,None,None,None,None,None,None,None,None,None,None
1935,[[23.7285492 85.9106324]],None,None,None,None,None,None,None,None,None,None,None
1936,[[23.73996635 85.911801  ]],None,None,None,None,None,None,None,None,None,None,None
1937,[[23.745674  85.9128747]],None,None,None,None,None,None,None,None,None,None,None
1938,"[[23.7561132 85.9109685]
 [23.7562868 85.9134494]]",None,None,None,None,None,None,None,None,[[23.757792  85.9117432]],None,None
1939,[[23.766244  85.9148287]],None,None,None,None,None,None,None,None,"[[23.7652642 85.9147395]
 [23.7656364 85.9150158]]",None,None
1940,"[[23.7714526 85.9111875]
 [23.7718778 85.912565 ]
 [23.7735034 85.9117448]
 [23.7729452 85.9141683]
 [23.771461  85.9158847]
 [23.7730444 85.9161473]]",None,None,None,None,[[23.7703673 85.9168323]],None,None,None,None,None,None
1941,None,None,None,None,None,None,None,None,None,None,None,None
1942,None,None,None,None,None,None,[[23.798225 85.914612]],None,None,None,None,None
1943,None,None,None,None,None,None,None,None,None,None,None,None
1944,None,None,None,None,None,None,None,None,None,None,None,None
1945,None,None,None,None,None,None,None,None,None,None,None,None
1946,None,None,None,None,None,None,None,None,None,None,None,None
1947,[[23.8485573 85.9191642]],None,None,None,None,None,None,None,None,None,None,None
1948,[[23.8522349 85.9179404]],None,None,None,None,None,None,None,None,None,None,None
1949,[[23.8602079 85.9103715]],[[23.8602079 85.9103715]],None,None,None,None,None,None,None,None,None,None
1950,None,None,None,None,None,None,None,None,None,None,None,None
1951,None,None,None,None,None,None,None,None,None,None,None,None
1952,None,None,None,None,None,None,None,None,None,None,None,None
1953,"[[23.9068829 85.9152351]
 [23.9069202 85.9152781]]",None,None,None,None,None,None,None,None,None,None,None
1954,None,None,None,None,None,None,None,None,None,None,None,None
1955,None,None,None,None,None,None,None,None,None,None,None,None
1956,"[[23.9381444 85.912565 ]
 [23.9384736 85.9131374]
 [23.9342233 85.9186753]
 [23.9343039 85.9187467]]",None,None,None,None,None,None,None,None,None,None,[[23.9381444 85.912565 ]]
1957,[[23.9430058 85.9147653]],None,None,None,None,None,None,None,None,None,None,None
1958,None,None,None,None,None,None,None,None,None,None,None,None
1959,None,None,None,None,None,None,None,None,None,None,None,None
1960,None,None,None,None,None,None,None,None,None,None,None,None
1961,"[[23.4275726 85.9227884]
 [23.4224273 85.9296895]]",None,None,None,None,None,None,None,None,None,None,None
1962,None,None,None,None,None,None,None,None,None,None,None,None
1963,None,None,None,None,None,None,None,None,None,None,None,None
1964,None,None,None,None,None,None,None,None,None,None,None,None
1965,None,None,None,None,None,None,None,None,None,None,None,None
1966,None,None,None,None,None,None,None,None,None,None,None,None
1967,None,None,None,None,None,None,None,None,None,None,None,None
1968,None,None,None,None,None,None,None,None,None,None,None,None
1969,"[[23.5005324 85.929177 ]
 [23.5025938 85.9248002]]",None,None,None,None,None,None,None,None,None,None,None
1970,[[23.5139015 85.9260863]],None,None,None,None,None,None,None,None,None,None,None
1971,"[[23.5277932 85.9239064]
 [23.5277887 85.9238331]
 [23.5295041 85.9221786]
 [23.5265611 85.9224603]]",None,None,None,None,None,None,None,None,None,None,None
1972,"[[23.5300446 85.9248142]
 [23.5301207 85.9244465]
 [23.5345314 85.9227884]]",[[23.5345314 85.9227884]],None,None,None,None,[[23.5324106 85.9279843]],None,None,None,None,[[23.5349206 85.9295261]]
1973,"[[23.5402339 85.9298451]
 [23.5434268 85.9296845]
 [23.5433733 85.9297579]]",None,None,None,None,None,None,None,None,None,None,None
1974,None,None,None,None,None,None,None,None,None,None,None,[[23.5599555 85.9251787]]
1975,[[23.563292  85.9218967]],None,None,None,None,None,None,None,None,None,None,None
1976,None,None,None,None,None,None,None,None,None,None,None,None
1977,None,None,None,None,None,None,None,None,None,None,None,None
1978,None,None,None,None,None,None,None,None,None,None,None,None
1979,None,None,None,None,None,None,None,None,None,None,None,None
1980,None,None,None,None,None,None,None,None,None,None,None,None
1981,None,None,None,None,None,None,None,None,None,None,None,None
1982,None,None,None,None,None,None,None,None,None,None,None,None
1983,None,None,None,None,None,None,None,None,None,None,None,None
1984,[[23.6515106 85.9290005]],None,None,None,None,None,None,None,None,None,None,None
1985,None,None,None,None,None,None,None,None,None,None,None,None
1986,None,None,None,None,None,None,None,None,None,None,None,None
1987,None,None,None,None,None,None,None,None,None,None,None,None
1988,[[23.691987 85.929264]],None,None,None,None,None,None,None,None,None,None,None
1989,None,None,None,None,None,None,None,None,None,None,None,None
1990,None,None,None,None,None,None,None,None,None,None,None,None
1991,None,None,None,None,None,None,None,None,None,None,None,None
1992,None,None,None,None,None,None,None,None,None,None,None,None
1993,None,None,None,None,None,None,None,None,None,None,None,None
1994,None,None,None,None,None,None,None,None,None,None,None,None
1995,[[23.7663385 85.9269697]],None,None,None,[[23.76964 85.92912]],None,None,None,None,None,None,None
1996,None,None,None,None,None,None,None,None,None,"[[23.7715986 85.9270636]
 [23.7717368 85.9267758]]",None,None
1997,[[23.787659   85.92392445]],None,None,None,None,None,None,None,None,None,None,None
1998,None,None,None,None,None,None,None,None,None,[[23.7930835 85.9265069]],None,[[23.7916815 85.9209083]]
1999,None,None,None,None,None,None,None,None,None,None,None,None
2000,None,None,None,None,None,None,None,None,None,None,None,None
2001,[[23.8276804 85.9231967]],None,None,None,None,None,None,None,None,None,None,None
2002,"[[23.8359378 85.9291857]
 [23.8362858 85.9299903]]",None,None,None,None,None,None,None,None,None,None,None
2003,[[23.8435459 85.9278993]],None,None,None,None,None,None,None,None,None,None,None
2004,[[23.8557164 85.9203178]],None,None,None,None,None,None,None,None,None,None,None
2005,None,None,None,None,None,None,None,None,None,None,None,[[23.8643363 85.9233903]]
2006,None,None,None,None,None,None,None,None,None,None,None,None
2007,None,None,None,None,None,None,None,None,None,None,None,None
2008,None,None,None,None,None,None,None,None,None,None,None,None
2009,None,None,None,None,None,None,None,None,[[23.9096829 85.9284104]],None,None,None
2010,None,None,None,None,None,None,None,None,None,None,None,None
2011,None,None,None,None,None,None,None,None,None,None,None,None
2012,[[23.9375451 85.9260896]],None,None,None,None,None,None,None,None,None,None,None
2013,None,None,None,None,None,None,None,None,None,None,None,None
2014,[[23.9500662 85.9281271]],None,None,None,None,None,None,None,None,None,None,None
2015,None,None,None,None,None,None,None,None,None,None,None,None
2016,None,None,None,None,None,None,None,None,None,None,None,None
2017,None,None,None,None,None,None,None,None,None,None,None,None
2018,None,None,None,None,None,None,None,None,None,None,None,None
2019,None,None,None,None,None,None,None,None,None,None,None,None
2020,None,None,None,None,None,None,None,None,None,None,None,None
2021,None,None,None,None,None,None,None,None,None,None,None,None
2022,None,None,None,None,None,None,None,None,None,None,None,None
2023,None,None,None,None,None,None,None,None,None,None,None,None
2024,None,None,None,None,None,None,None,None,None,None,None,None
2025,"[[23.50541653 85.9395285 ]
 [23.5060365  85.9310544 ]
 [23.505919   85.9310524 ]
 [23.505733   85.9311292 ]
 [23.5024902  85.9308851 ]
 [23.5033928  85.9327389 ]]",None,None,None,None,None,None,None,None,None,None,None
2026,None,None,None,None,None,None,None,None,None,None,None,None
2027,None,None,None,None,None,None,None,None,None,None,None,None
2028,"[[23.5362235 85.9337336]
 [23.5383473 85.9329208]
 [23.5382543 85.9334831]
 [23.5303999 85.9395513]]",None,None,None,None,None,None,None,None,[[23.5378655 85.9333504]],None,"[[23.5356241 85.9315845]
 [23.5382033 85.9312096]
 [23.5380364 85.9333487]]"
2029,"[[23.5456282 85.930015 ]
 [23.549194  85.9324986]
 [23.5491363 85.9326235]
 [23.5494993 85.9329578]
 [23.5451432 85.9342636]
 [23.5400745 85.9345183]
 [23.5400611 85.9345993]]",[[23.5400611 85.9345993]],None,None,None,[[23.5413674 85.9326548]],None,None,None,None,None,[[23.5415666 85.9323682]]
2030,None,None,None,None,None,None,None,None,None,None,None,[[23.5504357 85.935577 ]]
2031,"[[23.5669436 85.9394423]
 [23.5669555 85.9396881]]",None,None,None,None,None,None,None,None,None,None,None
2032,[[23.5763881 85.9330098]],None,None,None,None,None,None,None,None,None,None,None
2033,"[[23.5873137 85.9335796]
 [23.5809823 85.937598 ]
 [23.5806965 85.9376419]
 [23.5806188 85.9375725]]",None,None,None,None,"[[23.5823573 85.9362571]
 [23.5822667 85.9362411]]",None,None,None,None,None,[[23.5805079 85.9388264]]
2034,None,None,None,None,None,[[23.5958002 85.934904 ]],None,None,None,None,None,None
2035,"[[23.6001745 85.9316388]
 [23.6004989 85.9312073]
 [23.6080225 85.9354257]
 [23.6087562 85.9360399]
 [23.603326  85.9362505]
 [23.6030463 85.9362051]
 [23.6030965 85.9361747]
 [23.6024108 85.9357496]
 [23.6025738 85.9369019]
 [23.6020031 85.9365409]
 [23.6020215 85.9366349]
 [23.6058959 85.9343272]
 [23.6025545 85.9361237]
 [23.6028022 85.9367225]
 [23.60291   85.9390778]
 [23.6008071 85.9397085]]","[[23.6058959 85.9343272]
 [23.6008071 85.9397085]
 [23.6005997 85.9394769]]",None,None,None,[[23.6032793 85.9363035]],[[23.6026466 85.9371074]],None,None,"[[23.6093622 85.9373213]
 [23.6092127 85.9372496]
 [23.609362  85.9371447]]",[[23.6015988 85.9367953]],[[23.6027412 85.9372297]]
2036,"[[23.6118286 85.9325333]
 [23.6168061 85.9309946]
 [23.615496  85.9372701]
 [23.6134798 85.9385987]
 [23.6133706 85.9308539]]",None,None,None,None,None,None,[[23.6120452 85.9335525]],None,None,None,None
2037,None,None,None,None,None,None,None,None,None,None,None,None
2038,None,None,None,None,None,None,None,None,None,None,None,None
2039,[[23.6495779 85.9306608]],None,None,None,None,None,None,None,None,None,None,None
2040,[[23.659861 85.930326]],None,None,None,None,None,None,None,None,None,None,None
2041,None,None,None,None,None,None,None,None,None,None,None,None
2042,None,None,None,None,None,None,None,None,None,None,None,None
2043,[[23.6874687 85.9387682]],None,None,None,None,[[23.6891824 85.9371486]],None,None,None,[[23.6874392 85.937781 ]],None,None
2044,[[23.6901753 85.9387406]],None,None,None,None,None,None,None,None,None,None,None
2045,None,None,None,None,None,None,None,None,None,None,None,None
2046,None,None,None,None,None,None,None,None,None,None,None,None
2047,None,None,None,None,None,None,None,None,None,None,None,None
2048,None,None,None,None,None,None,None,None,None,None,None,None
2049,None,None,None,None,None,None,None,None,None,None,None,None
2050,None,None,None,None,None,None,None,None,None,None,None,None
2051,"[[23.7669635 85.9361536]
 [23.7656913 85.9361871]
 [23.7650919 85.9368423]
 [23.7644516 85.9374733]
 [23.7658076 85.9380705]
 [23.7633935 85.9393173]]",None,None,[[23.7667838 85.939437 ]],None,None,None,None,None,"[[23.7666459 85.938583 ]
 [23.7650919 85.9368423]
 [23.7631832 85.9317581]
 [23.7630776 85.9334214]
 [23.7622245 85.9328957]]",None,None
2052,[[23.772014  85.9323563]],None,None,None,None,None,None,None,None,None,None,[[23.7703587 85.9394546]]
2053,"[[23.7854301 85.9333487]
 [23.788144  85.9353567]
 [23.7897353 85.9354492]
 [23.78972   85.9355152]
 [23.7892908 85.9357623]
 [23.780441  85.933826 ]
 [23.7846809 85.9376372]
 [23.7829093 85.9368423]
 [23.7812392 85.935649 ]
 [23.7856574 85.9383386]
 [23.7834893 85.9376258]
 [23.781071  85.9362267]
 [23.7803939 85.9364527]]",None,None,None,None,[[23.7868827 85.9342437]],None,[[23.7838142 85.9351639]],None,[[23.78460385 85.9392522 ]],None,"[[23.7866978 85.9344868]
 [23.7865956 85.934615 ]]"
2054,"[[23.7901262 85.9326815]
 [23.7913018 85.9398574]]",None,None,None,None,None,None,None,None,None,None,None
2055,None,None,None,None,None,None,None,None,None,None,None,None
2056,[[23.8195622 85.9309303]],None,None,None,None,None,None,None,None,None,None,None
2057,[[23.8295047 85.9326047]],None,None,None,None,None,None,None,None,None,None,None
2058,None,None,None,None,None,None,[[23.8333456 85.939392 ]],None,None,None,None,None
2059,"[[23.8461642 85.9308702]
 [23.8439007 85.9399825]]",None,None,None,None,None,None,None,None,None,None,None
2060,[[23.8519957 85.935651 ]],None,None,None,None,None,None,None,None,None,None,None
2061,None,None,None,None,None,None,None,None,None,[[23.8679949 85.9379606]],None,[[23.8639845 85.9389669]]
2062,None,None,None,None,None,None,None,None,None,None,None,None
2063,None,None,None,None,None,None,None,None,None,None,None,None
2064,None,None,None,None,None,None,None,None,None,None,None,None
2065,[[23.9070233 85.935761 ]],None,None,None,None,None,None,None,None,None,None,None
2066,None,None,None,None,None,None,None,None,None,[[23.9103416 85.9374776]],None,None
2067,None,None,None,None,None,None,None,None,None,None,None,None
2068,[[23.9385616 85.9335374]],None,None,None,None,None,None,None,None,None,None,None
2069,None,None,None,None,None,None,None,None,[[23.942092  85.9336967]],None,None,None
2070,None,None,None,None,None,None,None,None,None,None,None,None
2071,None,None,None,None,None,None,None,None,None,None,None,None
2072,None,None,None,None,None,None,None,None,None,None,None,None
2073,None,None,None,None,None,None,None,None,None,None,None,None
2074,None,None,None,None,None,None,None,None,None,None,None,None
2075,[[23.446108  85.9484509]],None,None,None,None,None,None,None,None,None,None,None
2076,[[23.4549895 85.9474296]],None,None,None,None,None,None,None,None,None,None,None
2077,None,None,None,None,None,None,None,None,None,None,None,None
2078,None,None,None,None,None,None,None,None,None,None,None,None
2079,None,None,None,None,None,None,None,None,None,None,None,None
2080,[[23.496989  85.9405176]],None,None,None,None,None,None,None,None,None,None,None
2081,None,None,None,None,None,None,None,None,None,None,None,None
2082,None,None,None,None,None,None,None,None,None,None,None,None
2083,None,None,None,None,None,None,None,None,None,None,None,None
2084,None,None,None,None,None,None,None,None,None,None,None,None
2085,None,None,None,None,None,None,None,None,None,None,None,None
2086,None,None,None,None,None,None,None,None,None,None,None,None
2087,None,None,None,None,None,None,None,None,None,None,None,None
2088,None,None,None,None,None,None,[[23.5796499 85.9471889]],None,None,None,None,None
2089,"[[23.5875511 85.9412086]
 [23.5876424 85.9410993]]",None,None,None,None,None,None,None,None,None,None,None
2090,None,None,None,None,None,None,None,None,None,None,None,None
2091,None,None,None,None,None,None,None,None,None,None,None,None
2092,None,None,None,None,None,None,None,None,None,None,None,None
2093,None,None,None,None,None,None,None,None,None,None,None,None
2094,None,None,None,None,None,None,None,None,None,None,None,None
2095,[[23.6433949 85.9435572]],[[23.6433949 85.9435572]],None,None,None,None,None,None,None,None,None,None
2096,"[[23.6512803 85.9468415]
 [23.6520984 85.9426298]
 [23.6521856 85.9427233]
 [23.6518736 85.9422888]
 [23.656861  85.9480066]
 [23.6556186 85.9407006]
 [23.6558113 85.9405635]
 [23.6599576 85.9493292]]",None,None,None,None,"[[23.6520011 85.943813 ]
 [23.6547141 85.9469099]]",None,None,None,None,None,None
2097,"[[23.661003  85.945694 ]
 [23.668124  85.949637 ]
 [23.664036  85.9484267]]",None,None,None,None,None,None,None,None,None,None,None
2098,[[23.67047926 85.94014736]],None,None,None,None,None,None,None,None,None,None,None
2099,None,None,None,None,None,None,None,None,None,None,None,None
2100,None,None,None,None,None,None,None,None,None,None,None,None
2101,None,None,None,None,None,None,None,None,None,None,None,None
2102,[[23.7127818 85.9406558]],None,None,None,None,None,None,None,None,None,None,None
2103,None,None,None,None,None,None,None,None,None,None,None,None
2104,None,None,None,None,None,None,None,None,None,None,None,None
2105,[[23.74093715 85.9416025 ]],None,None,None,None,None,None,None,None,None,None,None
2106,[[23.7519623 85.9457837]],None,None,None,None,None,None,None,None,None,None,None
2107,None,None,None,None,None,None,None,None,[[23.7664136 85.9403124]],None,None,None
2108,None,None,None,None,None,None,None,None,None,None,None,None
2109,[[23.7870877 85.944332 ]],None,None,None,None,[[23.7895402 85.9430777]],[[23.7899384 85.9425906]],None,None,"[[23.7884906 85.9437264]
 [23.7815036 85.9464211]]",None,None
2110,"[[23.7931773 85.9479865]
 [23.7991589 85.9459956]
 [23.7994757 85.9457837]]",None,None,None,None,None,None,None,None,[[23.7929105 85.9420246]],None,[[23.7994757 85.9457836]]
2111,None,None,None,None,None,None,None,None,None,None,None,None
2112,None,None,None,None,None,None,None,None,None,None,None,None
2113,None,None,None,None,None,None,None,None,None,None,None,None
2114,None,None,None,None,None,None,None,None,None,None,None,None
2115,[[23.8419175 85.9420788]],None,None,None,None,None,[[23.8495863 85.9445749]],None,None,None,None,[[23.8414952 85.9412954]]
2116,None,None,None,None,None,None,None,None,None,"[[23.8588972 85.9417057]
 [23.8572115 85.940937 ]]",None,None
2117,None,None,None,None,None,None,None,None,None,None,None,None
2118,[[23.8704597 85.940477 ]],None,None,None,None,None,None,None,None,None,None,None
2119,None,None,None,None,None,None,None,None,None,None,None,None
2120,None,None,None,None,None,None,None,None,None,None,None,None
2121,[[23.9000638 85.9427703]],None,None,None,None,None,None,None,None,None,None,None
2122,None,None,None,None,None,None,None,None,None,None,None,None
2123,None,None,None,None,None,None,None,None,None,None,None,None
2124,None,None,None,None,None,None,None,None,None,None,None,None
2125,None,None,None,None,None,None,None,None,None,None,None,None
2126,"[[23.9553063 85.9445104]
 [23.9566379 85.9442475]]",None,None,None,None,None,None,None,None,None,None,None
2127,None,None,None,None,None,None,None,None,None,None,None,None
2128,None,None,None,None,None,None,None,None,None,None,None,None
2129,None,None,None,None,None,None,None,None,None,None,None,None
2130,None,None,None,None,None,None,None,None,None,None,None,None
2131,None,None,None,None,None,None,None,None,None,None,None,None
2132,None,None,None,None,None,None,None,None,None,None,None,None
2133,None,None,None,None,None,None,None,None,None,None,None,None
2134,None,None,None,None,None,None,None,None,None,None,None,None
2135,None,None,None,None,None,None,None,None,None,None,None,None
2136,None,None,None,None,None,None,None,None,None,None,None,None
2137,None,None,None,None,None,None,None,None,None,None,None,None
2138,None,None,None,None,None,None,None,None,None,None,None,None
2139,None,None,None,None,None,None,None,None,None,None,None,None
2140,None,None,None,None,None,None,None,None,None,None,None,None
2141,[[23.54989   85.9540835]],None,None,None,None,None,None,None,None,None,None,None
2142,None,None,None,None,None,None,None,None,None,None,None,None
2143,None,None,None,None,None,None,None,None,None,None,None,None
2144,None,None,None,None,None,None,None,None,None,None,None,None
2145,None,None,None,None,None,None,None,None,None,None,None,None
2146,None,None,None,None,None,None,None,None,None,None,None,None
2147,[[23.6060864 85.9510251]],None,None,None,None,None,None,None,None,None,None,None
2148,None,None,None,None,None,None,None,None,None,None,None,None
2149,None,None,None,None,None,None,None,None,None,None,None,None
2150,None,None,None,None,None,None,None,None,None,None,None,None
2151,None,None,None,None,None,None,None,None,None,None,None,None
2152,"[[23.6588311 85.9508994]
 [23.6598965 85.9508697]
 [23.6559096 85.9588723]
 [23.658551  85.9584216]]",None,None,None,None,[[23.6581284 85.9500126]],None,None,None,[[23.6592672 85.9520356]],None,None
2153,[[23.6641824 85.9507488]],None,None,None,None,None,None,None,None,None,None,None
2154,None,None,None,None,None,None,None,None,None,None,None,None
2155,None,None,None,None,None,None,None,None,None,None,None,None
2156,None,None,None,None,None,None,None,None,None,None,None,None
2157,None,None,None,None,None,None,None,None,None,None,None,None
2158,None,None,None,None,None,None,None,None,None,None,None,None
2159,None,None,None,None,None,None,None,None,None,None,None,None
2160,[[23.7324095 85.9563415]],None,None,None,None,None,None,None,None,None,None,None
2161,[[23.7433368 85.9594434]],None,None,None,None,None,None,None,None,None,None,None
2162,"[[23.7555769 85.9529327]
 [23.7554094 85.9532794]
 [23.7564166 85.9568827]]",None,None,None,None,"[[23.7555611 85.9527826]
 [23.7571423 85.954635 ]]",None,None,None,None,None,None
2163,None,None,None,None,None,None,None,None,None,None,None,None
2164,[[23.7723782 85.9564569]],None,None,None,[[23.7723753 85.9553056]],None,None,None,None,None,None,None
2165,"[[23.7868773 85.9509413]
 [23.7841434 85.9565243]]",[[23.7868773 85.9509413]],None,None,None,[[23.7848986 85.9588034]],None,None,None,[[23.7845827 85.956701 ]],None,None
2166,None,None,None,None,None,None,None,None,None,None,None,None
2167,None,None,None,None,None,None,None,None,None,None,None,None
2168,[[23.8119783 85.9591287]],None,None,None,None,None,None,None,None,None,None,None
2169,None,None,None,None,None,None,None,None,None,None,None,None
2170,"[[23.8392007 85.9511807]
 [23.836636  85.9558873]
 [23.8324728 85.9585544]
 [23.8335545 85.9584287]
 [23.8326998 85.9594721]
 [23.8335078 85.9596891]]",None,None,None,None,[[23.8317884 85.9577601]],[[23.8324728 85.9585544]],None,None,None,None,None
2171,[[23.8445419 85.9572374]],None,None,None,None,None,None,None,None,None,None,None
2172,[[23.8509002 85.9588411]],None,None,None,None,None,None,None,None,None,None,None
2173,None,None,None,None,None,None,None,None,None,None,None,None
2174,None,None,None,None,None,None,None,None,None,None,None,None
2175,[[23.8857479 85.950086 ]],None,None,None,None,None,None,None,None,None,None,None
2176,None,None,None,None,None,None,None,None,None,None,None,None
2177,None,None,None,None,None,None,None,None,None,None,None,None
2178,None,None,None,None,None,None,None,None,None,None,None,None
2179,None,None,None,None,None,None,None,None,None,None,None,None
