Grid_Number,Utilities
312,2.4281711317977015
313,2.8931690176109206
314,2.0966401216631003
315,1.2840613821539075
316,1.1339203705750447
317,1.8182678855445589
318,2.7927196635375657
319,3.8425682106275456
320,4.6324822636934115
321,5.283837110387144
322,4.175118291873261
323,3.0687380521744396
324,1.9686432013674815
325,0.8982322725307711
326,0.45929153730472366
327,1.4449700885352696
328,2.5372801849586595
329,2.3489296048055484
330,1.4834915022150874
331,1.164854540846956
332,1.7279720717921812
333,1.4580743749505043
334,0.9614224375543536
335,1.4817380495586354
336,1.7928874276708802
337,0.8570712460926575
338,0.8529708360706907
339,1.7677897416976658
340,2.045503927848004
341,2.749957022365481
342,3.6624176723905593
343,4.662317563763598
344,5.703855643324732
345,6.7678353711180135
346,7.845131247938921
347,8.93092577846151
348,8.426566340105413
349,8.24450898956413
350,8.210340897248367
351,8.325883003878609
352,8.58509283087477
353,7.82218438658558
354,7.055761939625675
355,6.391701359988383
356,5.8648766191261466
357,5.514759377847564
358,5.375986048087146
359,5.464681394059964
360,5.770365780748156
361,6.261338635176986
362,6.898149282291618
363,7.6444376701550105
364,9.03002378386296
365,8.52915956867705
366,8.150132358332261
367,7.632149678035105
368,7.237738692297176
369,6.999491082532875
370,6.546178249498486
371,5.476882678505368
372,4.428645431908102
373,3.4208798775400955
374,2.502958289525259
375,1.8166021989400682
376,1.675753319206329
377,2.0376260628823935
378,1.2012571884713283
379,0.16864369660674464
380,1.0424609833498064
381,2.1489233232155494
382,3.2591226331882694
383,2.373618179794284
384,1.2791028574887242
385,0.3331776058005702
386,0.7559506303439998
387,0.8609255708463125
388,0.9058749905675001
389,1.1372589474854722
390,0.4791524746183277
391,0.636133307358316
392,1.7471709755458293
393,2.858917556192712
394,3.970777645586387
395,5.082676752512271
396,6.194593866641241
397,6.2676098678668755
398,5.188497295832801
399,4.126855610005847
400,3.100682596896947
401,2.1611085607742355
402,1.4830408490990938
403,1.4836753056619447
404,2.162414615437193
405,1.794072398071846
406,0.6868156252356499
407,0.36379948446368904
408,1.4672344002088038
409,2.577996479351635
410,3.2063064776450605
411,3.862566135106154
412,4.693750658973666
413,4.371791841346467
414,3.331358931108391
415,2.3571599558072407
416,1.5771227257953606
417,1.3752423178308708
418,1.9411669374009282
419,2.8491804138277366
420,2.960256801613922
421,2.3336886392253313
422,2.145214965375532
423,2.208361272383629
424,1.0965551961896642
425,0.029486090002114284
426,1.1279042082559405
427,2.239716213894987
428,1.7284892501784364
429,1.726400349363212
430,2.333688825134039
431,2.9518678430158642
432,3.4772529955357894
433,4.235789797838139
434,5.1249784596761785
435,6.087836676274966
436,7.094432237044905
437,8.128532728556728
438,8.236643675942778
439,7.470851842664815
440,7.264979340887493
441,7.2262773040972625
442,7.357384305010624
443,7.649574186269157
444,7.181387559213044
445,6.33801361838615
446,5.589397814515413
447,4.978471771719918
448,4.560905215585741
449,4.392196892232873
450,4.500421385333084
451,4.8671401974697694
452,5.440328731697034
453,6.162642425686642
454,6.987990310214715
455,8.18590867052982
456,7.62991621224248
457,7.203818670954503
458,6.7444262803067305
459,6.294725593781873
460,6.019361791509251
461,5.942619294444058
462,5.26530615396003
463,4.164169464138631
464,3.0708350803789513
465,1.998151943519276
466,1.0139312706373087
467,0.7323690240891005
468,1.5866740329999258
469,1.4594297236364233
470,0.8457516114668471
471,1.3317352538195852
472,2.303172618831744
473,2.74561223768673
474,2.450798713252159
475,1.417188040929099
476,0.4373091578372399
477,0.05947261586085484
478,0.6378302980071281
479,1.7382978922150418
480,1.8498271512158648
481,1.060187045530521
482,1.1397346084700604
483,1.986669501471401
484,3.0112420630869314
485,4.081808930000663
486,5.1698754185819515
487,6.266332409821579
488,6.127035090513066
489,5.017796957157499
490,3.9100992244949992
491,2.8057669052846355
492,1.7113276271480666
493,0.6766231649515582
494,0.6781282375140234
495,1.7131139030828768
496,1.99842559382706
497,1.1165370288737202
498,0.9647658809608671
499,1.717884722061065
500,1.8771644321611336
501,2.385437988491229
502,3.213992029049479
503,4.176366531201854
504,4.7689133257596135
505,3.8376548004334987
506,3.030761728980772
507,2.4731156827573444
508,2.349456944621017
509,2.7196427928749567
510,3.427218717696468
511,3.735726728022611
512,3.261620073058491
513,3.1294630465202866
514,2.4287910995537616
515,1.491478177008972
516,1.0113606781205942
517,1.5146141460892395
518,2.4572594334642957
519,2.6804982930953125
520,2.679080473889926
521,3.105275426529605
522,3.818489356588531
523,4.308550626500129
524,4.941016640746585
525,5.721585832604598
526,6.597901597349431
527,7.536639077828994
528,7.317103866235237
529,7.251678311049472
530,6.523834100063656
531,6.287123419017468
532,6.242458807199238
533,6.39386616891679
534,6.7281214885934455
535,6.625397061762792
536,5.700410451076654
537,4.854516917482581
538,4.1365265380709255
539,3.6232901077428314
540,3.408588082509471
541,3.5470517805979758
542,4.002192156671041
543,4.682560185438451
544,5.505275635992159
545,6.415809525921127
546,7.378550941324135
547,6.756526305245816
548,6.271454622566205
549,5.889835817790428
550,5.3691161197214265
551,5.043561410187901
552,4.951815559406402
553,5.106496334589969
554,4.126878783217414
555,3.0200789288104306
556,1.9192413399775006
557,0.8479152350746264
558,0.47675518940445566
559,1.455955094130472
560,2.186007455492109
561,1.834053791035847
562,1.5721900524828847
563,1.3915783661743628
564,1.9682635601647818
565,2.6847517918326242
566,1.6416817102596792
567,0.8094490864138715
568,0.09976024902325324
569,0.5790813770345788
570,1.0064533763943153
571,1.9203878068453617
572,1.9940148623523504
573,2.0373606218193783
574,2.6073825192286755
575,3.452377610574456
576,4.417266235648051
577,5.438605804190511
578,6.489798722328228
579,6.144308503091854
580,5.038872417178381
581,3.9371062758058275
582,2.843279576885195
583,1.772155188641326
584,0.8183468750358476
585,0.8195800986401509
586,1.7738640881554988
587,2.5924750815432893
588,1.9933969322512846
589,1.91860491560872
590,1.0910801139907782
591,0.9404253370555471
592,1.7467702029452599
593,2.7732426502400203
594,3.84751943207793
595,4.93850170509375
596,4.5062267283943
597,3.8423296101001694
598,3.4196164194588548
599,3.331203716141606
600,3.601794283306733
601,4.161945222934971
602,4.592937166954824
603,4.216270331928703
604,3.8748731535800864
605,2.9777493291022203
606,2.27864048038894
607,1.997567538792022
608,2.2937331942648846
609,3.0008349041855107
610,3.6505833954975055
611,3.649465889381743
612,3.972820849983043
613,4.552018432781372
614,5.194152856926724
615,5.729615507416718
616,6.4148753461244485
617,7.0389404905831245
618,6.606739438420106
619,6.342254357046593
620,6.266756433504761
621,5.5899349460822405
622,5.311865656551459
623,5.259022968916769
624,5.437976664575007
625,5.827411054992808
626,6.177155128333707
627,5.172674806223566
628,4.222409980747613
629,3.3725049537752585
630,2.7187672765624007
631,2.4253790565838638
632,2.6165041286549853
633,3.2066472156388675
634,4.023921109937842
635,4.957232903101113
636,5.952246402436132
637,6.62140991858983
638,5.920442715657206
639,5.360324286235555
640,4.988724568732621
641,4.47173056698015
642,4.075200785950181
643,3.9611880354284335
644,4.153025629863342
645,4.130774927909082
646,3.0216433882637634
647,1.9157813987113834
648,0.8264201779201499
649,0.08595449760192408
650,1.010783917222105
651,2.1218301954552916
652,1.240082650786494
653,0.8763235667693013
654,0.4824973490067854
655,1.4732707590631773
656,2.5653678307045524
657,2.050839903198426
658,0.9508810571417421
659,0.07458888711824492
660,0.5138747583417337
661,0.682784566224155
662,1.7723387378869029
663,2.879068735039979
664,2.993358572474524
665,3.4069590664083034
666,4.0899152540684325
667,4.931562192576807
668,5.863963395311194
669,6.850159845752034
670,6.318135594999247
671,5.249414347099983
672,4.2031805658649475
673,3.2015566591852442
674,2.303489853605563
675,1.6837542161311743
676,1.6842960862026077
677,2.3046779910952218
678,2.7982655027502736
679,2.3009762654133072
680,1.8113691421122384
681,0.7086620710505962
682,0.44295376142880205
683,1.5372301325597804
684,2.6462817816708837
685,3.757046765403245
686,4.868352479917257
687,5.9798974641605405
688,4.72124385576716
689,4.38403260525878
690,4.3153449674530355
691,4.527419182941756
692,4.984546989829139
693,5.493757656160083
694,4.631957047236996
695,3.6916123227692177
696,2.8764282086808692
697,2.322184140343342
698,2.2325101046863804
699,2.6549059865252636
700,3.4037938349648615
701,4.312303489841685
702,4.626429011971365
703,4.8854696383132845
704,5.366995778344962
705,6.01783480136166
706,6.571640618035627
707,6.821973551684919
708,6.1781731018310255
709,5.680949250659224
710,5.371164461922306
711,5.281902379024355
712,4.677019493027981
713,4.340957555620649
714,4.276233814242694
715,4.494585714087849
716,4.958758697630571
717,5.280712714400499
718,4.791249595386912
719,3.745477619337078
720,2.752089171685726
721,1.89532301235479
722,1.4433870353114948
723,1.7456647004918961
724,2.5464066171126767
725,3.520495756722425
726,4.558119830239507
727,5.624223030858217
728,5.933739695778394
729,5.139903129408612
730,4.483391977317283
731,4.031856285255445
732,3.6235989604352543
733,3.1212122123833907
734,2.970913005604759
735,3.2223507975526666
736,3.663743815336029
737,3.164107908910072
738,2.082076576357925
739,1.0636584111556382
740,0.6328964343704476
741,1.3733300814928708
742,1.9515523816389295
743,0.8415785612157349
744,0.28427907642953426
745,0.7000588118701677
746,1.55813427925488
747,2.6150229174268147
748,1.8403674038828093
749,0.7925830971151842
750,0.5850522108729523
751,1.2946069471248371
752,1.370404459825835
753,2.1337459858503136
754,3.1145782689493102
755,3.9657365857322247
756,4.286447843301913
757,4.846964574902273
758,5.575424476974953
759,6.414866533110653
760,7.121566430800078
761,6.326376231471145
762,5.3540013152989605
763,4.447525843333955
764,3.6562965348593264
765,3.0700548387113105
766,2.6370113482633353
767,2.6372870902475802
768,3.0686829895894863
769,2.0996340948380032
770,1.3685662881303464
771,1.345491118142042
772,1.3286379641989252
773,1.2079614937375394
774,1.904186287371411
775,2.8749855964670044
776,3.9214820232908796
777,4.640686749449279
778,4.7073792975445485
779,5.025507745678975
780,5.356696502034738
781,5.300547127898037
782,5.474510395334816
783,5.858121717376318
784,5.327673525135722
785,4.252590300741982
786,3.202780925042549
787,2.2144862505767
788,1.4223063546537724
789,1.2707571330927454
790,1.9182164446288938
791,2.866556693649083
792,3.9022560833045876
793,4.971007957526336
794,5.822049438505597
795,6.231546881061935
796,6.800070228128056
797,6.924196203637708
798,6.091222547649934
799,5.360443372628675
800,4.778972289620355
801,4.406320585976189
802,4.297162789035778
803,3.8002404314513605
804,3.3781515932248736
805,3.294670114067879
806,3.573605498374372
807,4.1423813778119465
808,4.302147412339259
809,4.573067516990915
810,3.4879656221777045
811,2.3898676244176884
812,1.3152538466393795
813,0.47029824374321233
814,1.0887288611712576
815,2.149963480233269
816,3.2453378464554983
817,4.349132654570255
818,5.456239941073898
819,5.3424345058575
820,4.444269845358453
821,3.6652864339401137
822,3.0967688003397695
823,2.866791157054249
824,2.2003691572226787
825,1.9815190339469873
826,2.341809812669613
827,2.731581034010456
828,3.3223024921268483
829,2.546958040220438
830,1.8119410072476647
831,1.5975379370663523
832,2.072193764710401
833,2.222743871873251
834,1.3565350132086842
835,0.8663294095839235
836,1.070690305387144
837,2.0037692342548192
838,2.967733249829285
839,1.890977848567701
840,0.9038894515519993
841,0.7287642915936703
842,0.95276685397985
843,0.9153852611491716
844,1.8002660929664707
845,2.849008277543518
846,3.9326327894177284
847,5.028639525574492
848,6.1303909035883475
849,7.235263099176505
850,8.096713486548094
851,6.364042268078586
852,5.66792452321477
853,4.905741932394888
854,3.8963923480898783
855,2.9614700787635106
856,2.198089852287952
857,1.8345994778738721
858,2.091117826393609
859,2.802258831312631
860,1.714311817178058
861,0.6352226471139849
862,0.5839631472348955
863,1.6587285625689983
864,2.161779038945835
865,2.6152921334851906
866,3.3880790316428904
867,3.9002280335938777
868,3.655557687904715
869,3.739958205331712
870,4.133320072062865
871,4.759647500715632
872,6.28631140956751
873,6.4335947051171365
874,6.303332164114532
875,5.1922714063123365
876,4.081694584813064
877,2.9721442346914304
878,1.8654528568598658
879,0.7739830177444802
880,0.43708969741243436
881,1.5019678547316009
882,2.6064592478966015
883,3.7154023370938876
884,4.825729124521351
885,5.9366632868354765
886,7.04791761589957
887,8.1593612985932
888,6.359956448988697
889,5.4413444124548525
890,4.608717187749146
891,3.9172926030798862
892,3.4529625945585583
893,3.3126397541059354
894,2.9915415334280873
895,2.4330852560808305
896,2.3158905880390876
897,2.6980839133460264
898,3.337291833343649
899,3.327132448345709
900,3.670826337470782
901,3.4986641467020174
902,2.4054536028610247
903,1.3433635383662896
904,0.5439728793771176
905,1.1225193661479542
906,2.1672690875498697
907,3.25682716841314
908,4.357711951078728
909,5.463080269300937
910,4.882631295518462
911,3.879488732678288
912,2.955273178049711
913,2.2112685403937262
914,1.8758037822457678
915,1.380665685980109
916,0.9956362125567539
917,1.5205474739442884
918,1.8567349161460815
919,2.6502792375572044
920,3.2560706210017987
921,2.7198832444488934
922,2.5819364914501
923,2.899636086872626
924,2.6103702981452788
925,1.5047291161891834
926,0.4327223985117731
927,0.7636425712565621
928,1.8579326200084954
929,2.9653902956855998
930,2.3925353837061167
931,1.7219908770864913
932,1.636808446596798
933,0.634283980903817
934,0.5766514252745899
935,1.6539649044778622
936,2.7589011010460096
937,3.867858969325361
938,4.978151571513977
939,6.089048815083495
940,7.200270843316534
941,7.931662405468729
942,5.678057468591376
943,4.885223933512524
944,4.238319385250189
945,3.5408082606185105
946,2.475074264366935
947,1.479028200424325
948,0.8496579011717271
949,1.3149809915922883
950,2.282387739917808
951,1.8497283195754988
952,0.9413257473497352
953,0.9074997521980283
954,1.4968207534807625
955,1.3496630696914216
956,1.968646932127856
957,2.898691669204119
958,2.9979959874078026
959,2.6720527389045525
960,2.786505685854592
961,3.29578886367911
962,4.05372627707411
963,4.947325684020869
964,5.915422919533031
965,6.3446044598418805
966,5.242293809539783
967,4.145135142534325
968,3.0586775974013967
969,2.00043352063041
970,1.0586889187651123
971,0.8442585585067557
972,1.6666088716756715
973,2.7046737472982745
974,3.784943507919747
975,4.87946687329688
976,5.98042297063508
977,7.084813559892953
978,6.9432353143532515
979,5.907228125642038
980,4.904593138966553
981,3.9607557134633593
982,3.1293769375372604
983,2.5241387531526587
984,2.328607975951226
985,2.3231426134364352
986,1.5387980911727324
987,1.3459828512412755
988,1.9308812531280948
989,2.374266921178713
990,2.3600721885095077
991,2.8241105310779635
992,3.58526457647336
993,2.792528268120525
994,1.9535731534829042
995,1.5190603343861617
996,1.8087296173678398
997,2.590043176034506
998,3.5521833813083603
999,4.582635943527242
1000,5.644108424110148
1001,4.59389640318503
1002,3.5093160750948313
1003,2.4492342464273946
1004,1.468012193160824
1005,0.8855696082816364
1006,0.8132532154206216
1007,0.14472547401784458
1008,0.5302698304746641
1009,1.1822093985077666
1010,2.2303176108534855
1011,3.320222366807657
1012,3.6708681723562337
1013,3.5697848152668743
1014,3.8058266119667343
1015,2.865695427742292
1016,1.913703825192625
1017,1.2590380016268625
1018,1.4074634494477898
1019,2.202178999656727
1020,2.8692339017517585
1021,3.005935753973197
1022,2.659491920021507
1023,2.0972296925616
1024,1.3622007234654518
1025,1.3362902193313193
1026,2.0466105152600624
1027,3.0107175164218387
1028,4.0513069049164105
1029,5.1219739967696745
1030,6.207174068846529
1031,7.300429064785658
1032,6.064803047601933
1033,5.092604084477027
1034,4.190496260725535
1035,3.4144931770285836
1036,2.8688204188636934
1037,2.3314302751520475
1038,1.2235853174167524
1039,0.17781246292875832
1040,1.019282030067487
1041,1.5141928966331646
1042,1.356217239462464
1043,1.8222877751761286
1044,1.2783066268931096
1045,0.5208159154202141
1046,0.48151284049578186
1047,1.5119452544854235
1048,2.610165632655159
1049,2.171173136379226
1050,1.6930047360563099
1051,1.8685287180312788
1052,2.566981961278724
1053,3.487155788687586
1054,4.494883411752912
1055,5.542613152795707
1056,6.536250956464604
1057,5.472658519698865
1058,4.4328623101914
1059,3.438518217129428
1060,2.543503308133365
1061,1.8942737151668287
1062,1.7832551746720284
1063,2.2901064186085205
1064,3.12762499025124
1065,4.0978471215107035
1066,5.125965885902477
1067,5.8403999676546965
1068,6.422493303330277
1069,6.678040909627633
1070,5.593155405390934
1071,4.521438564538159
1072,3.475095437936014
1073,2.4863692844135996
1074,1.6615169093406548
1075,1.3461452252310588
1076,1.8265918538738666
1077,0.8694224038117492
1078,0.4470045235404823
1079,1.4548515773173636
1080,1.4407429002305003
1081,1.417343858109661
1082,2.1011543081828687
1083,3.0485566336531136
1084,3.4274609446584936
1085,2.7866395671492867
1086,2.5012184716250436
1087,2.6869480501027505
1088,3.2643755942996284
1089,4.0700698314552985
1090,4.994762362790101
1091,5.983535401760372
1092,4.508689422083357
1093,3.397137414836358
1094,2.2859718431852554
1095,1.1762883415483407
1096,0.12043088958467763
1097,0.8899580368829938
1098,0.6336503958324424
1099,0.1597206719324469
1100,1.1454250291703436
1101,2.211041312774751
1102,2.68109137322096
1103,3.0171752593166348
1104,3.673051093779892
1105,3.562944270821466
1106,2.9617412722355847
1107,2.649848247592278
1108,2.223580599663776
1109,2.3107981036704492
1110,2.283396444444326
1111,1.8827113697282394
1112,2.0852259234892427
1113,2.7612668240071994
1114,2.794758525586029
1115,2.2951227846405406
1116,2.279772843761519
1117,2.756810128402678
1118,3.5320676934780595
1119,4.452399863095198
1120,5.444730400378797
1121,6.476046322182673
1122,6.763903723123762
1123,5.694796069938663
1124,4.645844730929769
1125,3.634543510929871
1126,2.7034796254082907
1127,1.969913683482303
1128,1.7103157717104804
1129,1.661477907521546
1130,1.1379153823868078
1131,1.517252883991425
1132,0.8250842200369647
1133,0.4769216440098775
1134,1.4990019610039733
1135,1.2597676658115016
1136,0.4734978367907929
1137,0.770237311892165
1138,1.627069983550931
1139,2.590404847520637
1140,1.5459033878008193
1141,0.7364099589150848
1142,1.0805759129197956
1143,2.0653937427022115
1144,3.136386560043629
1145,4.228575685555598
1146,5.32894420459941
1147,6.4332964082047885
1148,5.862143209090564
1149,4.905568203726564
1150,4.029558039023202
1151,3.2989299430608163
1152,2.828674908770261
1153,2.755490319473117
1154,3.1075576024963367
1155,3.767487730023099
1156,4.238531557835177
1157,4.489812887553433
1158,4.982424283914477
1159,5.653631196484851
1160,6.5517834575822596
1161,5.441798952375874
1162,4.332822121996068
1163,3.225892370085034
1164,2.1242123165143636
1165,1.0445270162283413
1166,0.3777006081165622
1167,1.291178202594104
1168,1.0411009204146149
1169,0.7264838959207124
1170,1.5634989315816585
1171,0.6732806836607358
1172,0.6217547616873814
1173,1.6711413550132037
1174,2.7697852287238867
1175,3.8760249403409652
1176,3.694774905693111
1177,3.4844734318573005
1178,3.620029100288536
1179,4.06700484049232
1180,4.738070087522533
1181,5.552562474389853
1182,6.456427340701843
1183,4.638838093468181
1184,3.568049286744649
1185,2.5329814223120466
1186,1.6043305073520107
1187,1.0975519057297707
1188,1.519284803000549
1189,1.155231673106002
1190,0.6912108949015687
1191,1.4470131710187075
1192,1.8571557916636725
1193,1.7004831622360193
1194,2.1925146797808037
1195,3.032401777886638
1196,2.8841406025700347
1197,2.0966631201440857
1198,1.7165627707713165
1199,1.992496307466819
1200,2.574462338593834
1201,1.5766864704053587
1202,0.9038177059316284
1203,1.2730651953570231
1204,2.212999291500134
1205,3.262958636453664
1206,3.2616421482940523
1207,3.250785266867007
1208,3.6013556242480695
1209,4.224308457795312
1210,5.019229392463264
1211,5.91721282150735
1212,6.0904242138943685
1213,5.9101340699179135
1214,5.480394261664766
1215,4.380423193301857
1216,3.288518781061902
1217,2.216634053296463
1218,1.21878612189494
1219,0.7281998540699294
1220,1.4310739938471593
1221,2.1240576681081196
1222,1.9868766247277005
1223,1.0106809493188587
1224,0.7537476859139688
1225,1.6086197499732982
1226,1.8685740453999833
1227,1.4589663468021545
1228,1.7046475009747002
1229,2.227039644347382
1230,2.5171014283842683
1231,1.4196666666275872
1232,0.40984097930068103
1233,0.8907009333745659
1234,1.9727110831376269
1235,3.076148927274695
1236,4.184095812530465
1237,5.293721342733323
1238,6.40415301823845
1239,7.515033496128328
1240,5.515898724789573
1241,4.75366174618937
1242,4.15238766422773
1243,3.7894866001435856
1244,3.7350978746345618
1245,3.6949829173818243
1246,3.301683311781809
1247,3.259169948499504
1248,3.5799618636872315
1249,4.181259052971497
1250,4.923693757635705
1251,5.732707312372876
1252,5.447792868904425
1253,4.34181042207561
1254,3.2399152268467737
1255,2.1484054436308515
1256,1.0986826477416498
1257,0.5209832126196191
1258,1.3448441517037735
1259,1.8308159366704104
1260,1.6719949923935051
1261,1.819192943923028
1262,0.8774074007890151
1263,0.8385027491520564
1264,1.7632901937423915
1265,2.826333329244796
1266,3.9166299547302756
1267,4.634053582640409
1268,4.468101165396757
1269,4.574523513858036
1270,4.935733448094843
1271,5.501774795429765
1272,6.216948533307572
1273,7.035924542598766
1274,4.554918024691377
1275,3.9858972712609053
1276,3.093883733165681
1277,2.393683000205002
1278,2.088104956753758
1279,2.3374149330388843
1280,1.9090855118943697
1281,1.669615135199109
1282,1.955321810884472
1283,1.056230059372572
1284,0.7472915781775799
1285,1.5729366802765
1286,2.5903946560433986
1287,2.4297966194813014
1288,1.4077840208834784
1289,0.7298372548278362
1290,1.247530087525209
1291,2.2478573245858438
1292,1.27003800750157
1293,0.17852839257213737
1294,0.9085142783522321
1295,2.011817999112389
1296,3.1212637618213686
1297,4.232023821045078
1298,4.230412912779826
1299,4.505318558308141
1300,5.017196348110501
1301,5.702585822552889
1302,5.5717558231738
1303,5.138966502723828
